season,week,gameday,game_type,home_team,away_team,home_score,away_score,home_rank,away_rank,location,notes,game_id
2000,6,2000-09-30,REG,Akron,Miami (OH),37.0,20.0,,,Home,,2000_06_MiamiOH_Akron
2000,6,2000-09-30,REG,Alabama,South Carolina,27.0,17.0,,23.0,Home,,2000_06_SouthCarolina_Alabama
2000,6,2000-09-30,REG,Alabama-Birmingham,Louisiana,47.0,2.0,,,Home,,2000_06_Louisiana_AlabamaBirmingham
2000,6,2000-09-30,REG,Arkansas,Georgia,7.0,38.0,,25.0,Home,,2000_06_Georgia_Arkansas
2000,6,2000-09-30,REG,Arkansas State,Richmond,27.0,30.0,,,Home,,2000_06_Richmond_ArkansasState
2000,6,2000-09-30,REG,Auburn,Vanderbilt,33.0,0.0,19.0,,Home,,2000_06_Vanderbilt_Auburn
2000,6,2000-09-30,REG,Ball State,Northern Illinois,14.0,43.0,,,Home,,2000_06_NorthernIllinois_BallState
2000,6,2000-09-30,REG,Baylor,Iowa State,17.0,31.0,,,Home,,2000_06_IowaState_Baylor
2000,6,2000-09-30,REG,Boston College,Virginia Tech,34.0,48.0,,4.0,Home,,2000_06_VirginiaTech_BostonCollege
2000,6,2000-09-30,REG,California,Washington State,17.0,21.0,,,Home,,2000_06_WashingtonState_California
2000,6,2000-09-30,REG,Colorado,Kansas State,21.0,44.0,,5.0,Home,,2000_06_KansasState_Colorado
2000,6,2000-09-30,REG,Duke,Clemson,22.0,52.0,,7.0,Home,,2000_06_Clemson_Duke
2000,6,2000-09-30,REG,Eastern Michigan,Central Florida,10.0,31.0,,,Home,,2000_06_CentralFlorida_EasternMichigan
2000,6,2000-09-30,REG,Hawaii,Tulsa,14.0,24.0,,,Home,,2000_06_Tulsa_Hawaii
2000,6,2000-09-30,REG,Houston,Southern Methodist,17.0,15.0,,,Home,,2000_06_SouthernMethodist_Houston
2000,6,2000-09-30,REG,Idaho,Montana State,56.0,7.0,,,Home,,2000_06_MontanaState_Idaho
2000,6,2000-09-30,REG,Indiana,Iowa,45.0,33.0,,,Home,,2000_06_Iowa_Indiana
2000,6,2000-09-30,REG,Kent State,Bowling Green,11.0,18.0,,,Home,,2000_06_BowlingGreen_KentState
2000,6,2000-09-30,REG,Louisiana State,Tennessee,38.0,31.0,,11.0,Home,,2000_06_Tennessee_LouisianaState
2000,6,2000-09-30,REG,Louisiana-Monroe,Texas State,7.0,27.0,,,Home,,2000_06_TexasState_LouisianaMonroe
2000,6,2000-09-30,REG,Louisville,Connecticut,41.0,22.0,,,Home,,2000_06_Connecticut_Louisville
2000,6,2000-09-30,REG,Marshall,Buffalo,47.0,14.0,,,Home,,2000_06_Buffalo_Marshall
2000,6,2000-09-30,REG,Michigan,Wisconsin,13.0,10.0,9.0,17.0,Home,,2000_06_Wisconsin_Michigan
2000,6,2000-09-30,REG,Michigan State,Northwestern,17.0,37.0,18.0,,Home,,2000_06_Northwestern_MichiganState
2000,6,2000-09-30,REG,Minnesota,Illinois,44.0,10.0,,24.0,Home,,2000_06_Illinois_Minnesota
2000,6,2000-09-30,REG,Mississippi,Kentucky,35.0,17.0,,,Home,,2000_06_Kentucky_Mississippi
2000,6,2000-09-30,REG,Mississippi State,Florida,47.0,35.0,,3.0,Home,,2000_06_Florida_MississippiState
2000,6,2000-09-30,REG,Navy,Texas Christian,0.0,24.0,,16.0,Home,,2000_06_TexasChristian_Navy
2000,6,2000-09-30,REG,Nebraska,Missouri,42.0,24.0,1.0,,Home,,2000_06_Missouri_Nebraska
2000,6,2000-09-30,REG,Nevada,Colorado State,14.0,45.0,,,Home,,2000_06_ColoradoState_Nevada
2000,6,2000-09-30,REG,Nevada-Las Vegas,Air Force,34.0,13.0,,,Home,,2000_06_AirForce_NevadaLasVegas
2000,6,2000-09-30,REG,New Mexico,Wyoming,45.0,10.0,,,Home,,2000_06_Wyoming_NewMexico
2000,6,2000-09-30,REG,North Carolina,Georgia Tech,28.0,42.0,,,Home,,2000_06_GeorgiaTech_NorthCarolina
2000,6,2000-09-30,REG,Oklahoma,Kansas,34.0,16.0,14.0,,Home,,2000_06_Kansas_Oklahoma
2000,6,2000-09-30,REG,Oregon,Washington,23.0,16.0,20.0,6.0,Home,,2000_06_Washington_Oregon
2000,6,2000-09-30,REG,Oregon State,Southern California,31.0,21.0,,8.0,Home,,2000_06_SouthernCalifornia_OregonState
2000,6,2000-09-30,REG,Penn State,Purdue,22.0,20.0,,22.0,Home,,2000_06_Purdue_PennState
2000,6,2000-09-30,REG,Rutgers,Miami (FL),6.0,64.0,,10.0,Home,,2000_06_MiamiFL_Rutgers
2000,6,2000-09-30,REG,San Jose State,Rice,29.0,16.0,,,Home,,2000_06_Rice_SanJoseState
2000,6,2000-09-30,REG,South Florida,Troy,20.0,10.0,,,Home,,2000_06_Troy_SouthFlorida
2000,6,2000-09-30,REG,Southern Mississippi,Memphis,24.0,3.0,21.0,,Home,,2000_06_Memphis_SouthernMississippi
2000,6,2000-09-30,REG,Stanford,Arizona,3.0,27.0,,,Home,,2000_06_Arizona_Stanford
2000,6,2000-09-30,REG,Syracuse,Brigham Young,42.0,14.0,,,Home,,2000_06_BrighamYoung_Syracuse
2000,6,2000-09-30,REG,Texas,Oklahoma State,42.0,7.0,13.0,,Home,,2000_06_OklahomaState_Texas
2000,6,2000-09-30,REG,Texas A&M,Texas Tech,33.0,15.0,,,Home,,2000_06_TexasTech_TexasAM
2000,6,2000-09-30,REG,Texas-El Paso,New Mexico State,41.0,31.0,,,Home,,2000_06_NewMexicoState_TexasElPaso
2000,6,2000-09-30,REG,Toledo,Central Michigan,41.0,0.0,,,Home,,2000_06_CentralMichigan_Toledo
2000,6,2000-09-30,REG,Tulane,Cincinnati,24.0,19.0,,,Home,,2000_06_Cincinnati_Tulane
2000,6,2000-09-30,REG,UCLA,Arizona State,38.0,31.0,15.0,,Home,,2000_06_ArizonaState_UCLA
2000,6,2000-09-30,REG,Utah State,Utah,14.0,35.0,,,Home,,2000_06_Utah_UtahState
2000,6,2000-09-30,REG,Wake Forest,Virginia,10.0,27.0,,,Home,,2000_06_Virginia_WakeForest
2000,6,2000-09-30,REG,Western Michigan,Ohio,23.0,10.0,,,Home,,2000_06_Ohio_WesternMichigan
2000,7,2000-10-05,REG,Marshall,Western Michigan,10.0,30.0,,,Home,,2000_07_WesternMichigan_Marshall
2000,7,2000-10-05,REG,North Texas,Samford,41.0,6.0,,,Home,,2000_07_Samford_NorthTexas
2000,7,2000-10-05,REG,Rice,Fresno State,24.0,27.0,,,Home,,2000_07_FresnoState_Rice
2000,7,2000-10-06,REG,Brigham Young,Utah State,38.0,14.0,,,Home,,2000_07_UtahState_BrighamYoung
2000,7,2000-10-07,REG,Air Force,Navy,27.0,13.0,,,Home,,2000_07_Navy_AirForce
2000,7,2000-10-07,REG,Alabama-Birmingham,Louisville,17.0,38.0,,,Home,,2000_07_Louisville_AlabamaBirmingham
2000,7,2000-10-07,REG,Arizona State,California,30.0,10.0,,,Home,,2000_07_California_ArizonaState
2000,7,2000-10-07,REG,Arkansas,Louisiana-Monroe,52.0,6.0,,,Home,,2000_07_LouisianaMonroe_Arkansas
2000,7,2000-10-07,REG,Boston College,Connecticut,55.0,3.0,,,Home,,2000_07_Connecticut_BostonCollege
2000,7,2000-10-07,REG,Bowling Green,Akron,21.0,27.0,,,Home,,2000_07_Akron_BowlingGreen
2000,7,2000-10-07,REG,Central Michigan,Kent State,21.0,24.0,,,Home,,2000_07_KentState_CentralMichigan
2000,7,2000-10-07,REG,Cincinnati,Houston,48.0,31.0,,,Home,,2000_07_Houston_Cincinnati
2000,7,2000-10-07,REG,Clemson,North Carolina State,34.0,27.0,5.0,,Home,,2000_07_NorthCarolinaState_Clemson
2000,7,2000-10-07,REG,Colorado State,New Mexico,17.0,14.0,,,Home,,2000_07_NewMexico_ColoradoState
2000,7,2000-10-07,REG,Eastern Michigan,Toledo,14.0,42.0,,,Home,,2000_07_Toledo_EasternMichigan
2000,7,2000-10-07,REG,Florida,Louisiana State,41.0,9.0,12.0,,Home,,2000_07_LouisianaState_Florida
2000,7,2000-10-07,REG,Georgia,Tennessee,21.0,10.0,19.0,21.0,Home,,2000_07_Tennessee_Georgia
2000,7,2000-10-07,REG,Iowa,Michigan State,21.0,16.0,,,Home,,2000_07_MichiganState_Iowa
2000,7,2000-10-07,REG,Iowa State,Nebraska,27.0,49.0,,2.0,Home,,2000_07_Nebraska_IowaState
2000,7,2000-10-07,REG,Kansas,Kansas State,13.0,52.0,,4.0,Home,,2000_07_KansasState_Kansas
2000,7,2000-10-07,REG,Kentucky,South Carolina,17.0,20.0,,,Home,,2000_07_SouthCarolina_Kentucky
2000,7,2000-10-07,REG,Louisiana,Tulane,37.0,38.0,,,Home,,2000_07_Tulane_Louisiana
2000,7,2000-10-07,REG,Memphis,East Carolina,17.0,10.0,,,Home,,2000_07_EastCarolina_Memphis
2000,7,2000-10-07,REG,Miami (FL),Florida State,27.0,24.0,7.0,1.0,Home,,2000_07_FloridaState_MiamiFL
2000,7,2000-10-07,REG,Miami (OH),Ball State,10.0,15.0,,,Home,,2000_07_BallState_MiamiOH
2000,7,2000-10-07,REG,Middle Tennessee State,Louisiana Tech,49.0,21.0,,,Home,,2000_07_LouisianaTech_MiddleTennesseeState
2000,7,2000-10-07,REG,Minnesota,Penn State,25.0,16.0,,,Home,,2000_07_PennState_Minnesota
2000,7,2000-10-07,REG,Mississippi,Arkansas State,35.0,10.0,,,Home,,2000_07_ArkansasState_Mississippi
2000,7,2000-10-07,REG,Mississippi State,Auburn,17.0,10.0,20.0,15.0,Home,,2000_07_Auburn_MississippiState
2000,7,2000-10-07,REG,Missouri,Oklahoma State,24.0,10.0,,,Home,,2000_07_OklahomaState_Missouri
2000,7,2000-10-07,REG,Nevada-Las Vegas,Nevada,38.0,7.0,,,Home,,2000_07_Nevada_NevadaLasVegas
2000,7,2000-10-07,REG,New Mexico State,Army,42.0,23.0,,,Home,,2000_07_Army_NewMexicoState
2000,7,2000-10-07,REG,Northern Illinois,Central Florida,40.0,20.0,,,Home,,2000_07_CentralFlorida_NorthernIllinois
2000,7,2000-10-07,REG,Northwestern,Indiana,52.0,33.0,22.0,,Home,,2000_07_Indiana_Northwestern
2000,7,2000-10-07,REG,Notre Dame,Stanford,20.0,14.0,25.0,,Home,,2000_07_Stanford_NotreDame
2000,7,2000-10-07,REG,Ohio,Buffalo,42.0,20.0,,,Home,,2000_07_Buffalo_Ohio
2000,7,2000-10-07,REG,Oklahoma,Texas,63.0,14.0,10.0,11.0,Neutral,,2000_07_Texas_Oklahoma
2000,7,2000-10-07,REG,Purdue,Michigan,32.0,31.0,,6.0,Home,,2000_07_Michigan_Purdue
2000,7,2000-10-07,REG,Southern California,Arizona,15.0,31.0,18.0,,Home,,2000_07_Arizona_SouthernCalifornia
2000,7,2000-10-07,REG,Southern Methodist,San Jose State,10.0,35.0,,,Home,,2000_07_SanJoseState_SouthernMethodist
2000,7,2000-10-07,REG,Southern Mississippi,South Florida,41.0,7.0,17.0,,Home,,2000_07_SouthFlorida_SouthernMississippi
2000,7,2000-10-07,REG,Syracuse,Pittsburgh,24.0,17.0,,,Home,,2000_07_Pittsburgh_Syracuse
2000,7,2000-10-07,REG,Texas A&M,Colorado,19.0,26.0,,,Home,,2000_07_Colorado_TexasAM
2000,7,2000-10-07,REG,Texas Christian,Hawaii,41.0,21.0,14.0,,Home,,2000_07_Hawaii_TexasChristian
2000,7,2000-10-07,REG,Texas Tech,Baylor,28.0,0.0,,,Home,,2000_07_Baylor_TexasTech
2000,7,2000-10-07,REG,Tulsa,Texas-El Paso,7.0,40.0,,,Home,,2000_07_TexasElPaso_Tulsa
2000,7,2000-10-07,REG,Virginia,Maryland,31.0,23.0,,,Home,,2000_07_Maryland_Virginia
2000,7,2000-10-07,REG,Virginia Tech,Temple,35.0,13.0,3.0,,Home,,2000_07_Temple_VirginiaTech
2000,7,2000-10-07,REG,Wake Forest,Vanderbilt,10.0,17.0,,,Home,,2000_07_Vanderbilt_WakeForest
2000,7,2000-10-07,REG,Washington,Oregon State,33.0,30.0,13.0,23.0,Home,,2000_07_OregonState_Washington
2000,7,2000-10-07,REG,Washington State,Boise State,42.0,35.0,,,Home,,2000_07_BoiseState_WashingtonState
2000,7,2000-10-07,REG,West Virginia,Idaho,28.0,16.0,,,Home,,2000_07_Idaho_WestVirginia
2000,7,2000-10-07,REG,Wisconsin,Ohio State,7.0,23.0,24.0,8.0,Home,,2000_07_OhioState_Wisconsin
2000,7,2000-10-07,REG,Wyoming,San Diego State,0.0,34.0,,,Home,,2000_07_SanDiegoState_Wyoming
2000,8,2000-10-12,REG,Virginia Tech,West Virginia,48.0,20.0,3.0,,Home,,2000_08_WestVirginia_VirginiaTech
2000,8,2000-10-14,REG,Akron,Northern Illinois,35.0,52.0,,,Home,,2000_08_NorthernIllinois_Akron
2000,8,2000-10-14,REG,Alabama,Mississippi,45.0,7.0,,,Home,,2000_08_Mississippi_Alabama
2000,8,2000-10-14,REG,Alabama-Birmingham,Memphis,13.0,9.0,,,Home,,2000_08_Memphis_AlabamaBirmingham
2000,8,2000-10-14,REG,Arizona,Washington State,53.0,47.0,22.0,,Home,,2000_08_WashingtonState_Arizona
2000,8,2000-10-14,REG,Arizona State,Washington,15.0,21.0,,11.0,Home,,2000_08_Washington_ArizonaState
2000,8,2000-10-14,REG,Ball State,Eastern Michigan,33.0,14.0,,,Home,,2000_08_EasternMichigan_BallState
2000,8,2000-10-14,REG,Baylor,Texas A&M,0.0,24.0,,,Home,,2000_08_TexasAM_Baylor
2000,8,2000-10-14,REG,Boise State,Eastern Washington,41.0,23.0,,,Home,,2000_08_EasternWashington_BoiseState
2000,8,2000-10-14,REG,Boston College,Syracuse,20.0,13.0,,,Home,,2000_08_Syracuse_BostonCollege
2000,8,2000-10-14,REG,California,UCLA,46.0,38.0,,13.0,Home,,2000_08_UCLA_California
2000,8,2000-10-14,REG,Central Florida,Eastern Kentucky,34.0,3.0,,,Home,,2000_08_EasternKentucky_CentralFlorida
2000,8,2000-10-14,REG,Clemson,Maryland,35.0,14.0,5.0,,Home,,2000_08_Maryland_Clemson
2000,8,2000-10-14,REG,Colorado,Texas,14.0,28.0,,25.0,Home,,2000_08_Texas_Colorado
2000,8,2000-10-14,REG,Colorado State,Nevada-Las Vegas,20.0,19.0,,,Home,,2000_08_NevadaLasVegas_ColoradoState
2000,8,2000-10-14,REG,East Carolina,Army,42.0,21.0,,,Home,,2000_08_Army_EastCarolina
2000,8,2000-10-14,REG,Florida,Auburn,38.0,7.0,10.0,19.0,Home,,2000_08_Auburn_Florida
2000,8,2000-10-14,REG,Florida State,Duke,63.0,14.0,7.0,,Home,,2000_08_Duke_FloridaState
2000,8,2000-10-14,REG,Fresno State,Nevada,58.0,21.0,,,Home,,2000_08_Nevada_FresnoState
2000,8,2000-10-14,REG,Georgia,Vanderbilt,29.0,19.0,14.0,,Home,,2000_08_Vanderbilt_Georgia
2000,8,2000-10-14,REG,Georgia Tech,Wake Forest,52.0,20.0,,,Home,,2000_08_WakeForest_GeorgiaTech
2000,8,2000-10-14,REG,Hawaii,Southern Methodist,30.0,15.0,,,Home,,2000_08_SouthernMethodist_Hawaii
2000,8,2000-10-14,REG,Idaho,Arkansas State,42.0,25.0,,,Home,,2000_08_ArkansasState_Idaho
2000,8,2000-10-14,REG,Illinois,Iowa,31.0,0.0,,,Home,,2000_08_Iowa_Illinois
2000,8,2000-10-14,REG,Kansas State,Oklahoma,31.0,41.0,2.0,8.0,Home,,2000_08_Oklahoma_KansasState
2000,8,2000-10-14,REG,Kent State,Ohio,7.0,44.0,,,Home,,2000_08_Ohio_KentState
2000,8,2000-10-14,REG,Louisiana State,Kentucky,34.0,0.0,,,Home,,2000_08_Kentucky_LouisianaState
2000,8,2000-10-14,REG,Louisiana Tech,Louisiana,48.0,14.0,,,Home,,2000_08_Louisiana_LouisianaTech
2000,8,2000-10-14,REG,Louisville,Cincinnati,38.0,24.0,,,Home,,2000_08_Cincinnati_Louisville
2000,8,2000-10-14,REG,Miami (OH),Bowling Green,24.0,10.0,,,Home,,2000_08_BowlingGreen_MiamiOH
2000,8,2000-10-14,REG,Michigan,Indiana,58.0,0.0,18.0,,Home,,2000_08_Indiana_Michigan
2000,8,2000-10-14,REG,Michigan State,Wisconsin,10.0,17.0,,,Home,,2000_08_Wisconsin_MichiganState
2000,8,2000-10-14,REG,Middle Tennessee State,Louisiana-Monroe,28.0,0.0,,,Home,,2000_08_LouisianaMonroe_MiddleTennesseeState
2000,8,2000-10-14,REG,Missouri,Kansas,17.0,38.0,,,Home,,2000_08_Kansas_Missouri
2000,8,2000-10-14,REG,New Mexico State,Tulsa,42.0,28.0,,,Home,,2000_08_Tulsa_NewMexicoState
2000,8,2000-10-14,REG,North Carolina,North Carolina State,20.0,38.0,,,Home,,2000_08_NorthCarolinaState_NorthCarolina
2000,8,2000-10-14,REG,North Texas,Utah State,12.0,17.0,,,Home,,2000_08_UtahState_NorthTexas
2000,8,2000-10-14,REG,Northwestern,Purdue,28.0,41.0,17.0,21.0,Home,,2000_08_Purdue_Northwestern
2000,8,2000-10-14,REG,Notre Dame,Navy,45.0,14.0,20.0,,Neutral,,2000_08_Navy_NotreDame
2000,8,2000-10-14,REG,Ohio State,Minnesota,17.0,29.0,6.0,,Home,,2000_08_Minnesota_OhioState
2000,8,2000-10-14,REG,Oklahoma State,Iowa State,26.0,33.0,,,Home,,2000_08_IowaState_OklahomaState
2000,8,2000-10-14,REG,Oregon State,Stanford,38.0,6.0,23.0,,Home,,2000_08_Stanford_OregonState
2000,8,2000-10-14,REG,Rutgers,Temple,14.0,48.0,,,Home,,2000_08_Temple_Rutgers
2000,8,2000-10-14,REG,San Diego State,Utah,7.0,21.0,,,Home,,2000_08_Utah_SanDiegoState
2000,8,2000-10-14,REG,San Jose State,Texas-El Paso,30.0,47.0,,,Home,,2000_08_TexasElPaso_SanJoseState
2000,8,2000-10-14,REG,South Carolina,Arkansas,27.0,7.0,24.0,,Home,,2000_08_Arkansas_SouthCarolina
2000,8,2000-10-14,REG,Southern California,Oregon,17.0,28.0,,9.0,Home,,2000_08_Oregon_SouthernCalifornia
2000,8,2000-10-14,REG,Texas Tech,Nebraska,3.0,56.0,,1.0,Home,,2000_08_Nebraska_TexasTech
2000,8,2000-10-14,REG,Toledo,Marshall,42.0,0.0,,,Home,,2000_08_Marshall_Toledo
2000,8,2000-10-14,REG,Tulane,Southern Mississippi,24.0,56.0,,16.0,Home,,2000_08_SouthernMississippi_Tulane
2000,8,2000-10-14,REG,Wyoming,Air Force,34.0,51.0,,,Home,,2000_08_AirForce_Wyoming
2000,9,2000-10-19,REG,Louisville,East Carolina,25.0,28.0,,,Home,,2000_09_EastCarolina_Louisville
2000,9,2000-10-21,REG,Air Force,New Mexico,23.0,29.0,,,Home,,2000_09_NewMexico_AirForce
2000,9,2000-10-21,REG,Akron,Connecticut,35.0,38.0,,,Home,,2000_09_Connecticut_Akron
2000,9,2000-10-21,REG,Alabama-Birmingham,Middle Tennessee State,14.0,9.0,,,Home,,2000_09_MiddleTennesseeState_AlabamaBirmingham
2000,9,2000-10-21,REG,Arkansas State,New Mexico State,29.0,35.0,,,Home,,2000_09_NewMexicoState_ArkansasState
2000,9,2000-10-21,REG,Army,Tulane,21.0,17.0,,,Home,,2000_09_Tulane_Army
2000,9,2000-10-21,REG,Auburn,Louisiana Tech,38.0,28.0,,,Home,,2000_09_LouisianaTech_Auburn
2000,9,2000-10-21,REG,Boise State,North Texas,59.0,0.0,,,Home,,2000_09_NorthTexas_BoiseState
2000,9,2000-10-21,REG,Bowling Green,Eastern Michigan,20.0,6.0,,,Home,,2000_09_EasternMichigan_BowlingGreen
2000,9,2000-10-21,REG,Brigham Young,San Diego State,15.0,16.0,,,Home,,2000_09_SanDiegoState_BrighamYoung
2000,9,2000-10-21,REG,Buffalo,Ball State,35.0,44.0,,,Home,,2000_09_BallState_Buffalo
2000,9,2000-10-21,REG,Central Florida,Louisiana-Monroe,55.0,0.0,,,Home,,2000_09_LouisianaMonroe_CentralFlorida
2000,9,2000-10-21,REG,Florida State,Virginia,37.0,3.0,6.0,,Home,,2000_09_Virginia_FloridaState
2000,9,2000-10-21,REG,Georgia Tech,Duke,45.0,10.0,,,Home,,2000_09_Duke_GeorgiaTech
2000,9,2000-10-21,REG,Indiana,Minnesota,51.0,43.0,,22.0,Home,,2000_09_Minnesota_Indiana
2000,9,2000-10-21,REG,Iowa,Ohio State,10.0,38.0,,14.0,Home,,2000_09_OhioState_Iowa
2000,9,2000-10-21,REG,Iowa State,Texas A&M,7.0,30.0,,,Home,,2000_09_TexasAM_IowaState
2000,9,2000-10-21,REG,Kansas,Colorado,23.0,15.0,,,Home,,2000_09_Colorado_Kansas
2000,9,2000-10-21,REG,Kansas State,Texas Tech,28.0,23.0,10.0,,Home,,2000_09_TexasTech_KansasState
2000,9,2000-10-21,REG,Kentucky,Georgia,30.0,34.0,,12.0,Home,,2000_09_Georgia_Kentucky
2000,9,2000-10-21,REG,Louisiana State,Mississippi State,45.0,38.0,,13.0,Home,,2000_09_MississippiState_LouisianaState
2000,9,2000-10-21,REG,Marshall,Kent State,34.0,12.0,,,Home,,2000_09_KentState_Marshall
2000,9,2000-10-21,REG,Maryland,Wake Forest,37.0,7.0,,,Home,,2000_09_WakeForest_Maryland
2000,9,2000-10-21,REG,Memphis,Houston,30.0,33.0,,,Home,,2000_09_Houston_Memphis
2000,9,2000-10-21,REG,Michigan,Michigan State,14.0,0.0,16.0,,Home,,2000_09_MichiganState_Michigan
2000,9,2000-10-21,REG,Navy,Rutgers,21.0,28.0,,,Home,,2000_09_Rutgers_Navy
2000,9,2000-10-21,REG,Nebraska,Baylor,59.0,0.0,1.0,,Home,,2000_09_Baylor_Nebraska
2000,9,2000-10-21,REG,Nevada,San Jose State,30.0,49.0,,,Home,,2000_09_SanJoseState_Nevada
2000,9,2000-10-21,REG,Nevada-Las Vegas,Wyoming,42.0,23.0,,,Home,,2000_09_Wyoming_NevadaLasVegas
2000,9,2000-10-21,REG,North Carolina,Clemson,24.0,38.0,,5.0,Home,,2000_09_Clemson_NorthCarolina
2000,9,2000-10-21,REG,Ohio,Central Michigan,52.0,3.0,,,Home,,2000_09_CentralMichigan_Ohio
2000,9,2000-10-21,REG,Oregon,Arizona,14.0,10.0,7.0,21.0,Home,,2000_09_Arizona_Oregon
2000,9,2000-10-21,REG,Penn State,Illinois,39.0,25.0,,,Home,,2000_09_Illinois_PennState
2000,9,2000-10-21,REG,Pittsburgh,Boston College,42.0,26.0,,,Home,,2000_09_BostonCollege_Pittsburgh
2000,9,2000-10-21,REG,Rice,Hawaii,38.0,13.0,,,Home,,2000_09_Hawaii_Rice
2000,9,2000-10-21,REG,South Florida,Liberty,44.0,6.0,,,Home,,2000_09_Liberty_SouthFlorida
2000,9,2000-10-21,REG,Stanford,Southern California,32.0,30.0,,,Home,,2000_09_SouthernCalifornia_Stanford
2000,9,2000-10-21,REG,Syracuse,Virginia Tech,14.0,22.0,,2.0,Home,,2000_09_VirginiaTech_Syracuse
2000,9,2000-10-21,REG,Temple,Miami (FL),17.0,45.0,,4.0,Home,,2000_09_MiamiFL_Temple
2000,9,2000-10-21,REG,Tennessee,Alabama,20.0,10.0,,,Home,,2000_09_Alabama_Tennessee
2000,9,2000-10-21,REG,Texas,Missouri,46.0,12.0,,,Home,,2000_09_Missouri_Texas
2000,9,2000-10-21,REG,Texas-El Paso,Fresno State,23.0,13.0,,,Home,,2000_09_FresnoState_TexasElPaso
2000,9,2000-10-21,REG,Tulsa,Texas Christian,3.0,17.0,,11.0,Home,,2000_09_TexasChristian_Tulsa
2000,9,2000-10-21,REG,UCLA,Oregon State,38.0,44.0,23.0,19.0,Home,,2000_09_OregonState_UCLA
2000,9,2000-10-21,REG,Utah,Colorado State,17.0,24.0,,,Home,,2000_09_ColoradoState_Utah
2000,9,2000-10-21,REG,Utah State,Idaho,31.0,14.0,,,Home,,2000_09_Idaho_UtahState
2000,9,2000-10-21,REG,Vanderbilt,South Carolina,14.0,30.0,,18.0,Home,,2000_09_SouthCarolina_Vanderbilt
2000,9,2000-10-21,REG,Washington,California,36.0,24.0,9.0,,Home,,2000_09_California_Washington
2000,9,2000-10-21,REG,Washington State,Arizona State,20.0,23.0,,,Home,,2000_09_ArizonaState_WashingtonState
2000,9,2000-10-21,REG,West Virginia,Notre Dame,28.0,42.0,,20.0,Home,,2000_09_NotreDame_WestVirginia
2000,9,2000-10-21,REG,Western Michigan,Northern Illinois,52.0,22.0,,,Home,,2000_09_NorthernIllinois_WesternMichigan
2000,9,2000-10-21,REG,Wisconsin,Purdue,24.0,30.0,,17.0,Home,,2000_09_Purdue_Wisconsin
2000,10,2000-10-26,REG,Brigham Young,Wyoming,19.0,7.0,,,Home,,2000_10_Wyoming_BrighamYoung
2000,10,2000-10-28,REG,Akron,Marshall,28.0,31.0,,,Home,,2000_10_Marshall_Akron
2000,10,2000-10-28,REG,Alabama,Central Florida,38.0,40.0,,,Home,,2000_10_CentralFlorida_Alabama
2000,10,2000-10-28,REG,Arizona,UCLA,24.0,27.0,24.0,,Home,,2000_10_UCLA_Arizona
2000,10,2000-10-28,REG,Arizona State,Oregon,55.0,56.0,,7.0,Home,,2000_10_Oregon_ArizonaState
2000,10,2000-10-28,REG,Auburn,Arkansas,21.0,19.0,25.0,,Home,,2000_10_Arkansas_Auburn
2000,10,2000-10-28,REG,Boston College,Rutgers,42.0,13.0,,,Home,,2000_10_Rutgers_BostonCollege
2000,10,2000-10-28,REG,Central Michigan,Ball State,34.0,38.0,,,Home,,2000_10_BallState_CentralMichigan
2000,10,2000-10-28,REG,Cincinnati,Miami (OH),45.0,15.0,,,Home,,2000_10_MiamiOH_Cincinnati
2000,10,2000-10-28,REG,Clemson,Georgia Tech,28.0,31.0,5.0,,Home,,2000_10_GeorgiaTech_Clemson
2000,10,2000-10-28,REG,Colorado,Oklahoma State,37.0,21.0,,,Home,,2000_10_OklahomaState_Colorado
2000,10,2000-10-28,REG,Connecticut,South Florida,13.0,21.0,,,Home,,2000_10_SouthFlorida_Connecticut
2000,10,2000-10-28,REG,Duke,Maryland,9.0,20.0,,,Home,,2000_10_Maryland_Duke
2000,10,2000-10-28,REG,East Carolina,Alabama-Birmingham,13.0,16.0,,,Home,,2000_10_AlabamaBirmingham_EastCarolina
2000,10,2000-10-28,REG,Florida,Georgia,34.0,23.0,8.0,13.0,Neutral,,2000_10_Georgia_Florida
2000,10,2000-10-28,REG,Fresno State,Tulsa,34.0,12.0,,,Home,,2000_10_Tulsa_FresnoState
2000,10,2000-10-28,REG,Hawaii,San Jose State,48.0,57.0,,,Home,,2000_10_SanJoseState_Hawaii
2000,10,2000-10-28,REG,Houston,Southern Mississippi,3.0,6.0,,14.0,Home,,2000_10_SouthernMississippi_Houston
2000,10,2000-10-28,REG,Indiana,Penn State,24.0,27.0,,,Home,,2000_10_PennState_Indiana
2000,10,2000-10-28,REG,Iowa,Wisconsin,7.0,13.0,,,Home,,2000_10_Wisconsin_Iowa
2000,10,2000-10-28,REG,Iowa State,Missouri,39.0,20.0,,,Home,,2000_10_Missouri_IowaState
2000,10,2000-10-28,REG,Kansas,Texas Tech,39.0,45.0,,,Home,,2000_10_TexasTech_Kansas
2000,10,2000-10-28,REG,Kent State,Western Michigan,0.0,42.0,,,Home,,2000_10_WesternMichigan_KentState
2000,10,2000-10-28,REG,Louisiana,North Texas,0.0,13.0,,,Home,,2000_10_NorthTexas_Louisiana
2000,10,2000-10-28,REG,Louisville,Tulane,35.0,32.0,,,Home,,2000_10_Tulane_Louisville
