date,season,game_num,away,home,away_fr,home_fr,away_score,home_score
2023-09-29,2023,0,BOS,BAL,BOS,BAL,3,0
2023-09-29,2023,0,SDP,CHW,SDP,CHW,3,2
2023-09-29,2023,0,MIN,COL,MIN,COL,7,6
2023-09-29,2023,0,CLE,DET,CLE,DET,7,5
2023-09-29,2023,0,NYY,KCR,NYY,KCR,5,12
2023-09-29,2023,0,OAK,LAA,ATH,LAA,1,5
2023-09-29,2023,0,CHC,MIL,CHC,MIL,3,4
2023-09-29,2023,0,MIA,PIT,MIA,PIT,4,3
2023-09-29,2023,0,TEX,SEA,TEX,SEA,0,8
2023-09-29,2023,0,LAD,SFG,LAD,SFG,6,2
2023-09-29,2023,0,CIN,STL,CIN,STL,19,2
2023-09-29,2023,0,TBR,TOR,TBR,TOR,4,11
2023-09-30,2023,0,HOU,ARI,HOU,ARI,1,0
2023-09-30,2023,0,WSN,ATL,WSN,ATL,3,5
2023-09-30,2023,0,BOS,BAL,BOS,BAL,2,5
2023-09-30,2023,0,SDP,CHW,SDP,CHW,6,1
2023-09-30,2023,0,MIN,COL,MIN,COL,14,6
2023-09-30,2023,0,CLE,DET,CLE,DET,0,8
2023-09-30,2023,0,NYY,KCR,NYY,KCR,5,2
2023-09-30,2023,0,OAK,LAA,ATH,LAA,7,3
2023-09-30,2023,0,CHC,MIL,CHC,MIL,10,6
2023-09-30,2023,0,MIA,PIT,MIA,PIT,7,3
2023-09-30,2023,0,TEX,SEA,TEX,SEA,6,1
2023-09-30,2023,0,LAD,SFG,LAD,SFG,1,2
2023-09-30,2023,0,CIN,STL,CIN,STL,6,15
2023-09-30,2023,0,TBR,TOR,TBR,TOR,7,5
2023-09-30,2023,1,PHI,NYM,PHI,NYM,3,4
2023-09-30,2023,2,PHI,NYM,PHI,NYM,4,11
2023-10-01,2023,0,HOU,ARI,HOU,ARI,8,1
2023-10-01,2023,0,WSN,ATL,WSN,ATL,10,9
2023-10-01,2023,0,BOS,BAL,BOS,BAL,6,1
2023-10-01,2023,0,SDP,CHW,SDP,CHW,2,1
2023-10-01,2023,0,MIN,COL,MIN,COL,2,3
2023-10-01,2023,0,CLE,DET,CLE,DET,2,5
2023-10-01,2023,0,NYY,KCR,NYY,KCR,2,5
2023-10-01,2023,0,OAK,LAA,ATH,LAA,3,7
2023-10-01,2023,0,CHC,MIL,CHC,MIL,0,4
2023-10-01,2023,0,PHI,NYM,PHI,NYM,9,1
2023-10-01,2023,0,MIA,PIT,MIA,PIT,0,3
2023-10-01,2023,0,TEX,SEA,TEX,SEA,0,1
2023-10-01,2023,0,LAD,SFG,LAD,SFG,5,2
2023-10-01,2023,0,CIN,STL,CIN,STL,3,4
2023-10-01,2023,0,TBR,TOR,TBR,TOR,12,8
2024-03-20,2024,0,LAD,SDP,LAD,SDP,5,2
2024-03-21,2024,0,SDP,LAD,SDP,LAD,15,11
2024-03-28,2024,0,COL,ARI,COL,ARI,1,16
2024-03-28,2024,0,LAA,BAL,LAA,BAL,3,11
2024-03-28,2024,0,DET,CHW,DET,CHW,1,0
2024-03-28,2024,0,WSN,CIN,WSN,CIN,2,8
2024-03-28,2024,0,NYY,HOU,NYY,HOU,5,4
2024-03-28,2024,0,MIN,KCR,MIN,KCR,4,1
2024-03-28,2024,0,STL,LAD,STL,LAD,1,7
2024-03-28,2024,0,PIT,MIA,PIT,MIA,6,5
2024-03-28,2024,0,CLE,OAK,CLE,ATH,8,0
2024-03-28,2024,0,SFG,SDP,SFG,SDP,4,6
2024-03-28,2024,0,BOS,SEA,BOS,SEA,6,4
2024-03-28,2024,0,TOR,TBR,TOR,TBR,8,2
2024-03-28,2024,0,CHC,TEX,CHC,TEX,3,4
2024-03-29,2024,0,COL,ARI,COL,ARI,3,7
2024-03-29,2024,0,NYY,HOU,NYY,HOU,7,1
2024-03-29,2024,0,STL,LAD,STL,LAD,3,6
2024-03-29,2024,0,PIT,MIA,PIT,MIA,7,2
2024-03-29,2024,0,MIL,NYM,MIL,NYM,3,1
2024-03-29,2024,0,CLE,OAK,CLE,ATH,6,4
2024-03-29,2024,0,ATL,PHI,ATL,PHI,9,3
2024-03-29,2024,0,SFG,SDP,SFG,SDP,8,3
2024-03-29,2024,0,BOS,SEA,BOS,SEA,0,1
2024-03-29,2024,0,TOR,TBR,TOR,TBR,2,8
2024-03-30,2024,0,COL,ARI,COL,ARI,9,4
2024-03-30,2024,0,LAA,BAL,LAA,BAL,4,13
2024-03-30,2024,0,DET,CHW,DET,CHW,7,6
2024-03-30,2024,0,WSN,CIN,WSN,CIN,7,6
2024-03-30,2024,0,NYY,HOU,NYY,HOU,5,3
2024-03-30,2024,0,MIN,KCR,MIN,KCR,5,1
2024-03-30,2024,0,STL,LAD,STL,LAD,6,5
2024-03-30,2024,0,PIT,MIA,PIT,MIA,9,3
2024-03-30,2024,0,MIL,NYM,MIL,NYM,7,6
2024-03-30,2024,0,CLE,OAK,CLE,ATH,12,3
2024-03-30,2024,0,ATL,PHI,ATL,PHI,12,4
2024-03-30,2024,0,SFG,SDP,SFG,SDP,9,6
2024-03-30,2024,0,BOS,SEA,BOS,SEA,3,4
2024-03-30,2024,0,TOR,TBR,TOR,TBR,1,5
2024-03-30,2024,0,CHC,TEX,CHC,TEX,2,11
2024-03-31,2024,0,COL,ARI,COL,ARI,1,5
2024-03-31,2024,0,LAA,BAL,LAA,BAL,4,1
2024-03-31,2024,0,DET,CHW,DET,CHW,3,2
2024-03-31,2024,0,WSN,CIN,WSN,CIN,5,6
2024-03-31,2024,0,NYY,HOU,NYY,HOU,4,3
2024-03-31,2024,0,MIN,KCR,MIN,KCR,0,11
2024-03-31,2024,0,STL,LAD,STL,LAD,4,5
2024-03-31,2024,0,PIT,MIA,PIT,MIA,9,7
2024-03-31,2024,0,MIL,NYM,MIL,NYM,4,1
2024-03-31,2024,0,CLE,OAK,CLE,ATH,3,4
2024-03-31,2024,0,ATL,PHI,ATL,PHI,4,5
2024-03-31,2024,0,SFG,SDP,SFG,SDP,4,13
2024-03-31,2024,0,BOS,SEA,BOS,SEA,5,1
2024-03-31,2024,0,TOR,TBR,TOR,TBR,9,2
2024-03-31,2024,0,CHC,TEX,CHC,TEX,9,5
2024-04-01,2024,0,NYY,ARI,NYY,ARI,5,2
2024-04-01,2024,0,KCR,BAL,KCR,BAL,4,6
2024-04-01,2024,0,COL,CHC,COL,CHC,0,5
2024-04-01,2024,0,ATL,CHW,ATL,CHW,9,0
2024-04-01,2024,0,TOR,HOU,TOR,HOU,0,10
2024-04-01,2024,0,SFG,LAD,SFG,LAD,3,8
2024-04-01,2024,0,LAA,MIA,LAA,MIA,7,4
2024-04-01,2024,0,DET,NYM,DET,NYM,5,0
2024-04-01,2024,0,BOS,OAK,BOS,ATH,9,0
2024-04-01,2024,0,CIN,PHI,CIN,PHI,6,3
2024-04-01,2024,0,STL,SDP,STL,SDP,6,2
2024-04-01,2024,0,CLE,SEA,CLE,SEA,4,5
2024-04-01,2024,0,TEX,TBR,TEX,TBR,9,3
2024-04-01,2024,0,PIT,WSN,PIT,WSN,8,4
2024-04-02,2024,0,NYY,ARI,NYY,ARI,0,7
2024-04-02,2024,0,KCR,BAL,KCR,BAL,4,1
2024-04-02,2024,0,COL,CHC,COL,CHC,2,12
2024-04-02,2024,0,ATL,CHW,ATL,CHW,2,3
2024-04-02,2024,0,TOR,HOU,TOR,HOU,2,1
2024-04-02,2024,0,SFG,LAD,SFG,LAD,4,5
2024-04-02,2024,0,LAA,MIA,LAA,MIA,3,1
2024-04-02,2024,0,MIN,MIL,MIN,MIL,2,3
2024-04-02,2024,0,BOS,OAK,BOS,ATH,5,4
2024-04-02,2024,0,CIN,PHI,CIN,PHI,4,9
2024-04-02,2024,0,STL,SDP,STL,SDP,5,2
2024-04-02,2024,0,CLE,SEA,CLE,SEA,5,2
2024-04-02,2024,0,TEX,TBR,TEX,TBR,2,5
2024-04-03,2024,0,NYY,ARI,NYY,ARI,6,5
2024-04-03,2024,0,KCR,BAL,KCR,BAL,3,4
2024-04-03,2024,0,COL,CHC,COL,CHC,8,9
2024-04-03,2024,0,TOR,HOU,TOR,HOU,0,8
2024-04-03,2024,0,SFG,LAD,SFG,LAD,4,5
2024-04-03,2024,0,LAA,MIA,LAA,MIA,10,2
2024-04-03,2024,0,MIN,MIL,MIN,MIL,7,3
2024-04-03,2024,0,BOS,OAK,BOS,ATH,1,0
2024-04-03,2024,0,CIN,PHI,CIN,PHI,4,1
2024-04-03,2024,0,STL,SDP,STL,SDP,2,3
2024-04-03,2024,0,CLE,SEA,CLE,SEA,8,0
2024-04-03,2024,0,TEX,TBR,TEX,TBR,4,1
2024-04-03,2024,0,PIT,WSN,PIT,WSN,3,5
2024-04-04,2024,0,CHW,KCR,CHW,KCR,1,10
2024-04-04,2024,0,CLE,MIN,CLE,MIN,4,2
2024-04-04,2024,0,MIA,STL,MIA,STL,5,8
2024-04-04,2024,0,PIT,WSN,PIT,WSN,7,4
2024-04-04,2024,1,DET,NYM,DET,NYM,6,3
2024-04-04,2024,2,DET,NYM,DET,NYM,1,2
2024-04-05,2024,0,ARI,ATL,ARI,ATL,5,6
2024-04-05,2024,0,LAD,CHC,LAD,CHC,7,9
2024-04-05,2024,0,NYM,CIN,NYM,CIN,3,2
2024-04-05,2024,0,TBR,COL,TBR,COL,7,10
2024-04-05,2024,0,OAK,DET,ATH,DET,4,5
2024-04-05,2024,0,CHW,KCR,CHW,KCR,1,2
2024-04-05,2024,0,BOS,LAA,BOS,LAA,8,6
2024-04-05,2024,0,SEA,MIL,SEA,MIL,5,6
2024-04-05,2024,0,TOR,NYY,TOR,NYY,3,0
2024-04-05,2024,0,BAL,PIT,BAL,PIT,5,2
2024-04-05,2024,0,SDP,SFG,SDP,SFG,2,3
2024-04-05,2024,0,HOU,TEX,HOU,TEX,2,10
2024-04-05,2024,0,PHI,WSN,PHI,WSN,4,0
2024-04-06,2024,0,ARI,ATL,ARI,ATL,8,9
2024-04-06,2024,0,LAD,CHC,LAD,CHC,4,1
2024-04-06,2024,0,NYM,CIN,NYM,CIN,6,9
2024-04-06,2024,0,TBR,COL,TBR,COL,8,6
2024-04-06,2024,0,OAK,DET,ATH,DET,4,0
2024-04-06,2024,0,CHW,KCR,CHW,KCR,0,3
2024-04-06,2024,0,BOS,LAA,BOS,LAA,1,2
2024-04-06,2024,0,SEA,MIL,SEA,MIL,5,3
2024-04-06,2024,0,CLE,MIN,CLE,MIN,3,1
2024-04-06,2024,0,TOR,NYY,TOR,NYY,8,9
2024-04-06,2024,0,BAL,PIT,BAL,PIT,4,5
2024-04-06,2024,0,SDP,SFG,SDP,SFG,4,0
2024-04-06,2024,0,MIA,STL,MIA,STL,1,3
2024-04-06,2024,0,HOU,TEX,HOU,TEX,2,7
2024-04-06,2024,0,PHI,WSN,PHI,WSN,5,2
2024-04-07,2024,0,ARI,ATL,ARI,ATL,2,5
2024-04-07,2024,0,LAD,CHC,LAD,CHC,1,8
2024-04-07,2024,0,NYM,CIN,NYM,CIN,3,1
2024-04-07,2024,0,TBR,COL,TBR,COL,3,2
2024-04-07,2024,0,OAK,DET,ATH,DET,7,1
2024-04-07,2024,0,CHW,KCR,CHW,KCR,3,5
2024-04-07,2024,0,BOS,LAA,BOS,LAA,12,2
2024-04-07,2024,0,SEA,MIL,SEA,MIL,4,12
2024-04-07,2024,0,TOR,NYY,TOR,NYY,3,8
2024-04-07,2024,0,BAL,PIT,BAL,PIT,2,3
2024-04-07,2024,0,SDP,SFG,SDP,SFG,2,3
2024-04-07,2024,0,MIA,STL,MIA,STL,10,3
2024-04-07,2024,0,HOU,TEX,HOU,TEX,3,1
2024-04-07,2024,0,PHI,WSN,PHI,WSN,2,3
2024-04-08,2024,0,NYM,ATL,NYM,ATL,8,7
2024-04-08,2024,0,MIL,CIN,MIL,CIN,8,10
2024-04-08,2024,0,CHW,CLE,CHW,CLE,0,4
2024-04-08,2024,0,ARI,COL,ARI,COL,5,7
2024-04-08,2024,0,TBR,LAA,TBR,LAA,1,7
2024-04-08,2024,0,LAD,MIN,LAD,MIN,4,2
2024-04-08,2024,0,MIA,NYY,MIA,NYY,0,7
2024-04-08,2024,0,DET,PIT,DET,PIT,4,7
2024-04-08,2024,0,CHC,SDP,CHC,SDP,8,9
2024-04-08,2024,0,WSN,SFG,WSN,SFG,8,1
2024-04-08,2024,0,PHI,STL,PHI,STL,5,3
2024-04-08,2024,0,HOU,TEX,HOU,TEX,10,5
2024-04-08,2024,0,SEA,TOR,SEA,TOR,2,5
2024-04-09,2024,0,NYM,ATL,NYM,ATL,5,6
2024-04-09,2024,0,BAL,BOS,BAL,BOS,7,1
2024-04-09,2024,0,MIL,CIN,MIL,CIN,9,5
2024-04-09,2024,0,CHW,CLE,CHW,CLE,7,5
2024-04-09,2024,0,ARI,COL,ARI,COL,3,2
2024-04-09,2024,0,HOU,KCR,HOU,KCR,3,4
2024-04-09,2024,0,TBR,LAA,TBR,LAA,6,4
2024-04-09,2024,0,LAD,MIN,LAD,MIN,6,3
2024-04-09,2024,0,MIA,NYY,MIA,NYY,2,3
2024-04-09,2024,0,DET,PIT,DET,PIT,5,3
2024-04-09,2024,0,CHC,SDP,CHC,SDP,5,1
2024-04-09,2024,0,WSN,SFG,WSN,SFG,5,3
2024-04-09,2024,0,PHI,STL,PHI,STL,0,3
2024-04-09,2024,0,OAK,TEX,ATH,TEX,4,3
2024-04-09,2024,0,SEA,TOR,SEA,TOR,3,5
2024-04-10,2024,0,BAL,BOS,BAL,BOS,7,5
2024-04-10,2024,0,MIL,CIN,MIL,CIN,7,2
2024-04-10,2024,0,CHW,CLE,CHW,CLE,6,7
2024-04-10,2024,0,ARI,COL,ARI,COL,5,3
2024-04-10,2024,0,HOU,KCR,HOU,KCR,2,11
2024-04-10,2024,0,TBR,LAA,TBR,LAA,4,2
2024-04-10,2024,0,LAD,MIN,LAD,MIN,2,3
2024-04-10,2024,0,MIA,NYY,MIA,NYY,5,2
2024-04-10,2024,0,CHC,SDP,CHC,SDP,2,10
2024-04-10,2024,0,WSN,SFG,WSN,SFG,1,7
2024-04-10,2024,0,PHI,STL,PHI,STL,4,3
2024-04-10,2024,0,OAK,TEX,ATH,TEX,2,6
2024-04-10,2024,0,SEA,TOR,SEA,TOR,6,1
2024-04-11,2024,0,NYM,ATL,NYM,ATL,16,4
2024-04-11,2024,0,BAL,BOS,BAL,BOS,9,4
2024-04-11,2024,0,HOU,KCR,HOU,KCR,3,13
2024-04-11,2024,0,PIT,PHI,PIT,PHI,1,5
2024-04-11,2024,0,OAK,TEX,ATH,TEX,1,0
2024-04-12,2024,0,STL,ARI,STL,ARI,9,6
2024-04-12,2024,0,MIL,BAL,MIL,BAL,11,1
2024-04-12,2024,0,LAA,BOS,LAA,BOS,7,0
2024-04-12,2024,0,CIN,CHW,CIN,CHW,11,1
2024-04-12,2024,0,MIN,DET,MIN,DET,2,8
2024-04-12,2024,0,TEX,HOU,TEX,HOU,12,8
2024-04-12,2024,0,SDP,LAD,SDP,LAD,8,7
2024-04-12,2024,0,ATL,MIA,ATL,MIA,8,1
2024-04-12,2024,0,KCR,NYM,KCR,NYM,1,6
2024-04-12,2024,0,WSN,OAK,WSN,ATH,1,2
2024-04-12,2024,0,PIT,PHI,PIT,PHI,5,2
2024-04-12,2024,0,CHC,SEA,CHC,SEA,2,4
2024-04-12,2024,0,SFG,TBR,SFG,TBR,1,2
2024-04-12,2024,0,COL,TOR,COL,TOR,12,4
2024-04-13,2024,0,STL,ARI,STL,ARI,2,4
2024-04-13,2024,0,MIL,BAL,MIL,BAL,11,5
2024-04-13,2024,0,LAA,BOS,LAA,BOS,2,7
2024-04-13,2024,0,CIN,CHW,CIN,CHW,5,0
2024-04-13,2024,0,TEX,HOU,TEX,HOU,2,9
2024-04-13,2024,0,SDP,LAD,SDP,LAD,2,5
2024-04-13,2024,0,ATL,MIA,ATL,MIA,1,5
2024-04-13,2024,0,KCR,NYM,KCR,NYM,11,7
2024-04-13,2024,0,WSN,OAK,WSN,ATH,3,1
2024-04-13,2024,0,PIT,PHI,PIT,PHI,3,4
2024-04-13,2024,0,CHC,SEA,CHC,SEA,4,1
2024-04-13,2024,0,SFG,TBR,SFG,TBR,11,2
2024-04-13,2024,0,COL,TOR,COL,TOR,3,5
2024-04-13,2024,1,NYY,CLE,NYY,CLE,3,2
2024-04-13,2024,1,MIN,DET,MIN,DET,11,5
2024-04-13,2024,2,NYY,CLE,NYY,CLE,8,2
2024-04-13,2024,2,MIN,DET,MIN,DET,4,1
2024-04-14,2024,0,STL,ARI,STL,ARI,0,5
2024-04-14,2024,0,MIL,BAL,MIL,BAL,4,6
2024-04-14,2024,0,LAA,BOS,LAA,BOS,4,5
2024-04-14,2024,0,CIN,CHW,CIN,CHW,11,4
2024-04-14,2024,0,NYY,CLE,NYY,CLE,7,8
2024-04-14,2024,0,MIN,DET,MIN,DET,3,4
2024-04-14,2024,0,TEX,HOU,TEX,HOU,5,8
2024-04-14,2024,0,SDP,LAD,SDP,LAD,6,3
2024-04-14,2024,0,ATL,MIA,ATL,MIA,9,7
2024-04-14,2024,0,KCR,NYM,KCR,NYM,1,2
2024-04-14,2024,0,WSN,OAK,WSN,ATH,6,7
2024-04-14,2024,0,PIT,PHI,PIT,PHI,9,2
2024-04-14,2024,0,CHC,SEA,CHC,SEA,3,2
2024-04-14,2024,0,SFG,TBR,SFG,TBR,4,9
2024-04-14,2024,0,COL,TOR,COL,TOR,0,5
2024-04-15,2024,0,CHC,ARI,CHC,ARI,3,2
2024-04-15,2024,0,MIN,BAL,MIN,BAL,4,7
2024-04-15,2024,0,CLE,BOS,CLE,BOS,6,0
2024-04-15,2024,0,KCR,CHW,KCR,CHW,2,0
2024-04-15,2024,0,TEX,DET,TEX,DET,1,0
2024-04-15,2024,0,ATL,HOU,ATL,HOU,6,1
2024-04-15,2024,0,WSN,LAD,WSN,LAD,6,4
2024-04-15,2024,0,SFG,MIA,SFG,MIA,4,3
2024-04-15,2024,0,SDP,MIL,SDP,MIL,7,3
2024-04-15,2024,0,PIT,NYM,PIT,NYM,3,6
2024-04-15,2024,0,STL,OAK,STL,ATH,3,1
2024-04-15,2024,0,COL,PHI,COL,PHI,1,2
2024-04-15,2024,0,CIN,SEA,CIN,SEA,3,9
2024-04-15,2024,0,LAA,TBR,LAA,TBR,7,3
2024-04-15,2024,0,NYY,TOR,NYY,TOR,1,3
2024-04-16,2024,0,CHC,ARI,CHC,ARI,11,12
2024-04-16,2024,0,MIN,BAL,MIN,BAL,3,11
2024-04-16,2024,0,CLE,BOS,CLE,BOS,10,7
2024-04-16,2024,0,TEX,DET,TEX,DET,2,4
2024-04-16,2024,0,ATL,HOU,ATL,HOU,6,2
2024-04-16,2024,0,WSN,LAD,WSN,LAD,2,6
2024-04-16,2024,0,SFG,MIA,SFG,MIA,3,6
2024-04-16,2024,0,SDP,MIL,SDP,MIL,6,3
2024-04-16,2024,0,PIT,NYM,PIT,NYM,1,3
2024-04-16,2024,0,STL,OAK,STL,ATH,3,2
2024-04-16,2024,0,COL,PHI,COL,PHI,0,5
2024-04-16,2024,0,CIN,SEA,CIN,SEA,1,3
2024-04-16,2024,0,LAA,TBR,LAA,TBR,6,7
2024-04-16,2024,0,NYY,TOR,NYY,TOR,4,5
2024-04-17,2024,0,CHC,ARI,CHC,ARI,5,3
2024-04-17,2024,0,MIN,BAL,MIN,BAL,2,4
2024-04-17,2024,0,CLE,BOS,CLE,BOS,0,2
2024-04-17,2024,0,TEX,DET,TEX,DET,5,4
2024-04-17,2024,0,ATL,HOU,ATL,HOU,5,4
2024-04-17,2024,0,WSN,LAD,WSN,LAD,2,0
2024-04-17,2024,0,SFG,MIA,SFG,MIA,3,1
2024-04-17,2024,0,SDP,MIL,SDP,MIL,0,1
2024-04-17,2024,0,PIT,NYM,PIT,NYM,1,9
2024-04-17,2024,0,STL,OAK,STL,ATH,3,6
2024-04-17,2024,0,COL,PHI,COL,PHI,6,7
2024-04-17,2024,0,CIN,SEA,CIN,SEA,1,5
2024-04-17,2024,0,LAA,TBR,LAA,TBR,5,4
2024-04-17,2024,0,NYY,TOR,NYY,TOR,6,4
2024-04-17,2024,1,KCR,CHW,KCR,CHW,4,2
2024-04-17,2024,2,KCR,CHW,KCR,CHW,1,2
2024-04-18,2024,0,CLE,BOS,CLE,BOS,5,4
2024-04-18,2024,0,TEX,DET,TEX,DET,9,7
2024-04-18,2024,0,ARI,SFG,ARI,SFG,0,5
2024-04-18,2024,0,LAA,TBR,LAA,TBR,1,2
2024-04-19,2024,0,TEX,ATL,TEX,ATL,3,8
2024-04-19,2024,0,MIA,CHC,MIA,CHC,3,8
2024-04-19,2024,0,LAA,CIN,LAA,CIN,1,7
2024-04-19,2024,0,OAK,CLE,ATH,CLE,2,10
2024-04-19,2024,0,BAL,KCR,BAL,KCR,4,9
2024-04-19,2024,0,NYM,LAD,NYM,LAD,9,4
2024-04-19,2024,0,DET,MIN,DET,MIN,5,4
2024-04-19,2024,0,TBR,NYY,TBR,NYY,3,5
2024-04-19,2024,0,CHW,PHI,CHW,PHI,0,7
2024-04-19,2024,0,BOS,PIT,BOS,PIT,8,1
2024-04-19,2024,0,TOR,SDP,TOR,SDP,5,1
2024-04-19,2024,0,ARI,SFG,ARI,SFG,17,1
2024-04-19,2024,0,MIL,STL,MIL,STL,2,1
2024-04-19,2024,0,HOU,WSN,HOU,WSN,5,3
2024-04-20,2024,0,TEX,ATL,TEX,ATL,2,5
2024-04-20,2024,0,LAA,CIN,LAA,CIN,5,7
2024-04-20,2024,0,OAK,CLE,ATH,CLE,3,6
2024-04-20,2024,0,SEA,COL,SEA,COL,7,0
2024-04-20,2024,0,BAL,KCR,BAL,KCR,9,7
2024-04-20,2024,0,NYM,LAD,NYM,LAD,6,4
2024-04-20,2024,0,DET,MIN,DET,MIN,3,4
2024-04-20,2024,0,TBR,NYY,TBR,NYY,2,0
2024-04-20,2024,0,CHW,PHI,CHW,PHI,5,9
2024-04-20,2024,0,BOS,PIT,BOS,PIT,4,2
2024-04-20,2024,0,TOR,SDP,TOR,SDP,5,2
2024-04-20,2024,0,ARI,SFG,ARI,SFG,3,7
2024-04-20,2024,0,MIL,STL,MIL,STL,12,5
2024-04-20,2024,0,HOU,WSN,HOU,WSN,4,5
2024-04-20,2024,1,MIA,CHC,MIA,CHC,3,2
2024-04-20,2024,2,MIA,CHC,MIA,CHC,3,5
2024-04-21,2024,0,TEX,ATL,TEX,ATL,6,4
2024-04-21,2024,0,MIA,CHC,MIA,CHC,6,3
2024-04-21,2024,0,LAA,CIN,LAA,CIN,0,3
2024-04-21,2024,0,OAK,CLE,ATH,CLE,2,6
2024-04-21,2024,0,BAL,KCR,BAL,KCR,5,0
2024-04-21,2024,0,NYM,LAD,NYM,LAD,0,10
2024-04-21,2024,0,DET,MIN,DET,MIN,6,1
2024-04-21,2024,0,TBR,NYY,TBR,NYY,4,5
2024-04-21,2024,0,CHW,PHI,CHW,PHI,2,8
2024-04-21,2024,0,BOS,PIT,BOS,PIT,6,1
2024-04-21,2024,0,TOR,SDP,TOR,SDP,3,6
2024-04-21,2024,0,ARI,SFG,ARI,SFG,5,3
2024-04-21,2024,0,MIL,STL,MIL,STL,2,0
2024-04-21,2024,0,HOU,WSN,HOU,WSN,0,6
2024-04-21,2024,1,SEA,COL,SEA,COL,1,2
2024-04-21,2024,2,SEA,COL,SEA,COL,10,2
2024-04-22,2024,0,MIA,ATL,MIA,ATL,0,3
2024-04-22,2024,0,PHI,CIN,PHI,CIN,7,0
2024-04-22,2024,0,SDP,COL,SDP,COL,3,1
2024-04-22,2024,0,TOR,KCR,TOR,KCR,5,3
2024-04-22,2024,0,BAL,LAA,BAL,LAA,4,2
2024-04-22,2024,0,CHW,MIN,CHW,MIN,0,7
2024-04-22,2024,0,OAK,NYY,ATH,NYY,2,0
2024-04-22,2024,0,MIL,PIT,MIL,PIT,2,4
2024-04-22,2024,0,NYM,SFG,NYM,SFG,2,5
2024-04-22,2024,0,ARI,STL,ARI,STL,3,5
2024-04-22,2024,0,DET,TBR,DET,TBR,7,1
2024-04-23,2024,0,MIA,ATL,MIA,ATL,0,5
2024-04-23,2024,0,HOU,CHC,HOU,CHC,2,7
2024-04-23,2024,0,PHI,CIN,PHI,CIN,1,8
2024-04-23,2024,0,BOS,CLE,BOS,CLE,1,4
2024-04-23,2024,0,SDP,COL,SDP,COL,4,7
2024-04-23,2024,0,TOR,KCR,TOR,KCR,2,3
2024-04-23,2024,0,BAL,LAA,BAL,LAA,4,7
2024-04-23,2024,0,CHW,MIN,CHW,MIN,5,6
2024-04-23,2024,0,OAK,NYY,ATH,NYY,3,4
2024-04-23,2024,0,MIL,PIT,MIL,PIT,1,2
2024-04-23,2024,0,NYM,SFG,NYM,SFG,1,5
2024-04-23,2024,0,ARI,STL,ARI,STL,14,1
2024-04-23,2024,0,DET,TBR,DET,TBR,4,2
2024-04-23,2024,0,SEA,TEX,SEA,TEX,4,0
2024-04-23,2024,0,LAD,WSN,LAD,WSN,4,1
2024-04-24,2024,0,MIA,ATL,MIA,ATL,3,4
2024-04-24,2024,0,HOU,CHC,HOU,CHC,3,4
2024-04-24,2024,0,PHI,CIN,PHI,CIN,4,7
2024-04-24,2024,0,BOS,CLE,BOS,CLE,8,0
2024-04-24,2024,0,SDP,COL,SDP,COL,5,2
2024-04-24,2024,0,TOR,KCR,TOR,KCR,2,3
2024-04-24,2024,0,BAL,LAA,BAL,LAA,6,5
2024-04-24,2024,0,CHW,MIN,CHW,MIN,3,6
2024-04-24,2024,0,OAK,NYY,ATH,NYY,3,7
2024-04-24,2024,0,MIL,PIT,MIL,PIT,3,2
2024-04-24,2024,0,NYM,SFG,NYM,SFG,8,2
2024-04-24,2024,0,ARI,STL,ARI,STL,1,5
2024-04-24,2024,0,DET,TBR,DET,TBR,5,7
2024-04-24,2024,0,SEA,TEX,SEA,TEX,1,5
2024-04-24,2024,0,LAD,WSN,LAD,WSN,11,2
2024-04-25,2024,0,HOU,CHC,HOU,CHC,1,3
2024-04-25,2024,0,PHI,CIN,PHI,CIN,5,0
2024-04-25,2024,0,BOS,CLE,BOS,CLE,4,6
2024-04-25,2024,0,SDP,COL,SDP,COL,9,10
2024-04-25,2024,0,TOR,KCR,TOR,KCR,1,2
2024-04-25,2024,0,CHW,MIN,CHW,MIN,3,6
2024-04-25,2024,0,OAK,NYY,ATH,NYY,3,1
2024-04-25,2024,0,MIL,PIT,MIL,PIT,7,5
2024-04-25,2024,0,SEA,TEX,SEA,TEX,4,3
2024-04-25,2024,0,LAD,WSN,LAD,WSN,2,1
2024-04-26,2024,0,CLE,ATL,CLE,ATL,2,6
2024-04-26,2024,0,OAK,BAL,ATH,BAL,3,2
2024-04-26,2024,0,CHC,BOS,CHC,BOS,7,1
2024-04-26,2024,0,TBR,CHW,TBR,CHW,4,9
2024-04-26,2024,0,KCR,DET,KCR,DET,8,0
2024-04-26,2024,0,MIN,LAA,MIN,LAA,5,3
2024-04-26,2024,0,WSN,MIA,WSN,MIA,3,1
2024-04-26,2024,0,NYY,MIL,NYY,MIL,6,7
2024-04-26,2024,0,STL,NYM,STL,NYM,4,2
2024-04-26,2024,0,PHI,SDP,PHI,SDP,9,3
2024-04-26,2024,0,ARI,SEA,ARI,SEA,1,6
2024-04-26,2024,0,PIT,SFG,PIT,SFG,0,3
2024-04-26,2024,0,CIN,TEX,CIN,TEX,1,2
2024-04-26,2024,0,LAD,TOR,LAD,TOR,12,2
2024-04-27,2024,0,CLE,ATL,CLE,ATL,4,2
2024-04-27,2024,0,OAK,BAL,ATH,BAL,0,7
2024-04-27,2024,0,CHC,BOS,CHC,BOS,0,17
2024-04-27,2024,0,TBR,CHW,TBR,CHW,7,8
