retro_id,mlbam_id,bbref_id,name_first,name_last
godwt001,434880,godwity01,Tyrell,Godwin
goebe101,114884,goebeed01,Ed,Goebel
goebj001,572876,goebbja01,Jake,Goebbert
goecb101,114885,goeckbi01,Billy,Goeckel
goece901,,,Ed,Goeckel
goede001,592340,goedder01,Erik,Goeddel
goedt001,595963,goeddty01,Tyler,Goeddel
goetg101,114886,goetzge01,George,Goetz
goetj101,114887,goetzjo01,John,Goetz
goetl901,,,Larry,Goetz
goetm101,819361,,Mike,Goetz
goetr901,,,Russ,Goetz
goffj001,114888,goffje01,Jerry,Goff
goffm801,491820,,Mike,Goff
gofod001,592341,goforda01,David,Goforth
goggc101,114889,goggich01,Chuck,Goggin
gogob101,114890,gogolbi01,Bill,Gogolewski
gohal001,627894,goharlu01,Luiz,Gohara
gohrg001,114891,gohrgr01,Greg,Gohr
goinr001,572365,goinsry01,Ryan,Goins
goinw901,819360,goinewa01,Walter,Goines
golam701,680446,,Mark,Gola
goldb001,643329,goldbbr01,Brad,Goldberg
goldc101,819354,goldecl01,Clyde,Golden
goldd101,,,Dick,Goldberg
goldf101,114898,goldsfr01,Fred,Goldsmith
goldf102,,,Frank,Goldthwaite
goldg101,114896,goldsgo01,Gordon,Goldsberry
goldh101,114899,goldsha01,Hal,Goldsmith
goldi101,114901,goldsiz01,Izzy,Goldstein
goldj101,114895,goldmjo01,Jonah,Goldman
goldj102,114892,goldeji01,Jim,Golden
goldl101,114902,goldslo01,Lon,Goldstein
goldm101,114893,goldemi01,Mike,Golden
goldp001,502671,goldspa01,Paul,Goldschmidt
goldp101,114903,goldypu01,Purnal,Goldy
goldr101,114894,goldero01,Roy,Golden
goldw101,114900,goldswa01,Wally,Goldsmith
goldw102,114897,goldswa02,Walt,Goldsby
goles101,114904,goletst01,Stan,Goletz
golif101,819355,goliafr01,Fred,Goliah
golim101,114905,goliami01,Mike,Goliat
golsg001,449172,golsogr01,Greg,Golson
goltd101,114906,goltzda01,Dave,Goltz
golvw101,114907,golviwa01,Walt,Golvin
gomba001,596295,gombeau01,Austin,Gomber
gomea001,346796,gomezal01,Alexis,Gómez
gomeb001,460156,gomesbr01,Brandon,Gomes
gomec001,114909,gomezch02,Chris,Gomez
gomec002,460576,gomezca01,Carlos,Gómez
gomec101,114910,gomezch01,Chile,Gómez
gomed101,819349,gomezda01,David,Gómez
gomeh001,467143,gomezhe01,Héctor,Gómez
gomej001,430404,gomesjo01,Jonny,Gomes
gomej002,491646,gomezje01,Jeanmar,Gómez
gomel001,114911,gomezle02,Leo,Gómez
gomel101,114912,gomezlu01,Luis,Gómez
gomel102,114917,gomezle01,Lefty,Gomez
gomem001,450855,gomezma01,Mauro,Gómez
gomem002,622497,gomezmi01,Miguel,Gómez
gomeo801,427189,,Orlando,Gomez
gomep001,114913,gomezpa01,Pat,Gomez
gomep101,114914,gomezpr01,Preston,Gómez
gomer001,114915,gomezra01,Randy,Gomez
gomer002,596816,gomezro01,Roberto,Gómez
gomer101,114916,gomezru01,Rubén,Gómez
gomes101,819351,gomezsi01,Sijo,Gómez
gomew001,114908,gomeswa01,Wayne,Gomes
gomey001,543228,gomesya01,Yan,Gomes
gomey002,672782,gomezyo01,Yoendrys,Gómez
gondj101,114918,gondeje01,Jesse,Gonder
gonss001,624427,gonsast01,Stephen,Gonsalves
gonst001,664062,gonsoto01,Tony,Gonsolin
gonza001,114924,gonzaal01,Alex,Gonzalez
gonza002,136460,gonzaal02,Álex,González
gonza003,408236,gonzaad01,Adrián,González
gonza004,462413,gonzaan01,Andy,González
gonza005,471868,gonzaal03,Alberto,González
gonza006,554054,gonzaal04,Alfredo,González
gonzc001,471865,gonzaca01,Carlos,González
gonzc002,592346,gonzach01,Chi Chi,González
gonzd001,114926,gonzade01,Denny,González
gonzd002,276508,gonzadi01,Dicky,Gonzalez
gonzd101,114919,gonzada01,Dan,Gonzales
gonze001,429440,gonzaed01,Édgar,González
gonze002,434619,gonzaen01,Enrique,González
gonze003,452989,gonzaed02,Edgar,Gonzalez
gonze004,570481,gonzaer01,Erik,González
gonze101,114927,gonzaeu01,Eusebio,González
gonze801,456598,,Edwar,Gonzalez
gonzf101,114930,gonzafe01,Fernando,González
gonzf801,427190,gonzafr99,Fredi,González
gonzg001,114929,gonzage01,Germán,González
gonzg002,133242,gonzaga02,Gabe,González
gonzg003,461829,gonzagi01,Gio,Gonzalez
gonzg101,819342,,Gervasio,González
gonzj001,114931,gonzajo02,Jose,Gonzalez
gonzj002,114932,gonzaju03,Juan,González
gonzj003,114928,gonzaje01,Geremi,González
gonzj101,114933,gonzaju02,Julio,González
gonzj102,114934,gonzaju01,Julio,González
gonzj103,114920,gonzajo01,Joe,Gonzales
gonzl001,114935,gonzalu01,Luis,Gonzalez
gonzl002,114921,gonzala01,Larry,Gonzales
gonzl003,136764,gonzala02,Lariel,González
gonzl004,430840,gonzalu02,Luis,González
gonzl005,670768,gonzalu03,Luis,González
gonzl101,819338,,Luis,Gonzalez
gonzm001,283166,gonzami02,Mike,Gonzalez
gonzm002,503556,gonzama01,Marwin,González
gonzm003,456068,gonzami03,Miguel,González
gonzm004,544838,gonzami04,Miguel,González
gonzm005,594835,gonzama02,Marco,Gonzales
gonzm006,646057,gonzami05,Miguel,González
gonzm007,642571,gonzame01,Merandy,González
gonzm101,114936,gonzami01,Mike,González
gonzm901,484499,,Manny,Gonzalez
gonzn001,693304,gonzani01,Nick,Gonzales
gonzo001,660757,gonzaos01,Oscar,González
gonzo101,114937,gonzaor01,Orlando,González
gonzp101,114938,gonzape01,Pedro,González
gonzr001,114922,gonzare01,Rene,Gonzales
gonzr002,279912,gonzara01,Raúl,González
gonzr003,663853,gonzaro01,Romy,Gonzalez
gonzr101,819334,,Ramón,González
gonzs001,605894,gonzase01,Severino,González
gonzt101,114925,gonzato01,Tony,González
gonzu101,819353,,,González
gonzv001,624647,gonzavi02,Victor,González
gonzv101,114923,gonzavi01,Vince,Gonzales
gonzw001,150435,gonzawi01,Wiki,González
gonzw002,682790,gonzawi02,Wikelman,González
goocc101,114939,goochch01,Charlie,Gooch
goocj101,114940,goochjo01,Johnny,Gooch
goocl101,114941,goochle01,Lee,Gooch
gooda001,425627,goodan01,Andrew,Good
gooda101,114954,goodwar01,Art,Goodwin
goodb001,571718,goodwbr01,Brian,Goodwin
goodb101,114952,goodmbi01,Billy,Goodman
goodb102,114948,goodebi01,Bill,Goodenough
goodc001,114957,goodwcu01,Curtis,Goodwin
goodc101,114956,goodwcl01,Clyde,Goodwin
goodc901,,,Cheever,Goodwin
goodd001,114947,goodedw01,Dwight,Gooden
goodd101,114958,goodwda01,Danny,Goodwin
goode101,114953,goodsed01,Ed,Goodson
goode102,819328,goodeer01,Ernest,Gooden
goodg101,114942,goodge01,Gene,Good
goodh001,696100,goodmhu01,Hunter,Goodman
goodh101,114945,goodahe01,Herb,Goodall
goodi101,114950,goodmiv01,Ival,Goodman
goodj101,114946,goodejo01,John,Goodell
goodj102,114959,goodwji01,Jim,Goodwin
goodj103,114951,goodmja01,Jake,Goodman
goodj104,819321,goodrjo01,Joe,Goodrich
goodj105,819331,,Johnny,Goodgame
goodm101,114949,goodfmi01,Mike,Goodfellow
goodm102,114960,goodwma01,Marv,Goodwin
goodn001,580792,goodyni01,Nick,Goody
goodn002,592348,goodrni01,Niko,Goodrum
goodp101,114955,goodwpe01,Pep,Goodwin
goodr101,114943,goodra01,Ralph,Good
goodt001,114961,goodwto01,Tom,Goodwin
goodu101,819329,,,Goodman
goodw101,114944,goodwi01,Wilbur,Good
goolr101,114962,goolsra01,Ray,Goolsby
goosg101,114963,goossgr01,Greg,Goossen
gorbg101,114964,gorbogl01,Glen,Gorbous
gorda001,460086,gordoal01,Alex,Gordon
gordb001,430950,gordobr01,Brian,Gordon
gordb101,819324,gordobu01,Bus,Gordon
gordc001,676467,gordoco01,Colton,Gordon
gordd001,114966,gordodo01,Don,Gordon
gordd002,543829,gordode01,Dee,Strange-Gordon
gordh101,819323,gordohe01,Herman,Gordon
gordj101,114967,gordojo01,Joe,Gordon
gordk001,114968,gordoke01,Keith,Gordon
gordm101,114969,gordomi01,Mike,Gordon
gordn001,624503,gordoni01,Nick,Gordon
gordr101,114965,gordira01,Ray,Gordinier
gords101,114970,gordosi01,Sid,Gordon
gords102,819325,,Sam,Gordon
gordt001,114971,gordoto01,Tom,Gordon
gordt002,685299,gordota01,Tanner,Gordon
gordu101,819322,gordo02,,Gordon
gordw101,819317,,Wallace,Gordon
gorea901,,,Artie,Gore
goreg101,114972,gorege01,George,Gore
gorem001,669022,gorema01,MacKenzie,Gore
gorer001,114973,gorecri01,Rick,Gorecki
gorer002,434698,gorecre01,Reid,Gorecki
goret001,605253,gorete01,Terrance,Gore
gorib101,114975,gorinbo01,Bob,Gorinski
goric101,114974,gorinch01,Charlie,Gorin
gormb901,427192,,Brian,Gorman
gormh101,114977,gormaho01,Howie,Gorman
gormh102,114976,gormahe01,Herb,Gorman
gormj101,114978,gormaja01,Jack,Gorman
gormj102,114982,gormljo01,Joe,Gormley
gormn001,669357,gormano01,Nolan,Gorman
gormt001,114981,gormato03,Tom,Gorman
gormt101,114980,gormato01,Tom,Gorman
gormt102,114979,gormato02,Tom,Gorman
gornh101,114983,gorniha01,Hank,Gornicki
gornn001,430951,gorneni01,Nick,Gorneault
gorsj101,114984,gorsijo01,Johnny,Gorsica
gorsm001,685301,gorskma01,Matt,Gorski
goryj101,114985,goryljo01,Johnny,Goryl
gorzt001,452733,gorzeto01,Tom,Gorzelanny
gosea001,543238,gosean01,Anthony,Gose
goset001,488912,gosewtu01,Tuffy,Gosewisch
gosgj101,114986,gosgeji01,Jim,Gosger
goslg101,114987,gosligo01,Goose,Goslin
goslm001,428420,goslimi01,Mike,Gosling
gosnj901,503789,,Jeff,Gosney
gossd001,605254,gosseda01,Daniel,Gossett
gossd101,114990,gossedi01,Dick,Gossett
gossh101,114988,gossho01,Howie,Goss
gossp001,594838,gosseph01,Philip,Gosselin
gossr001,114989,gossari01,Rich,Gossage
gotaj101,114991,gotayju01,Julio,Gotay
gotar001,430905,gotayru01,Rúben,Gotay
gottj001,114992,gottji01,Jim,Gott
gottt001,641627,gotttr01,Trevor,Gott
gouda001,623485,goudeas01,Ashton,Goudeau
goula101,114994,gouldal01,Al,Gould
goulc101,114995,gouldch01,Charlie,Gould
goulh101,819319,gouldha01,Harold,Gould
goull101,819320,,Lafayette,Gould
gouln101,114996,goulini01,Nick,Goulish
goult101,114993,goulate01,Ted,Goulait
gouzc101,114997,gouzzcl01,Claude,Gouzzie
govar101,819312,,Ramón,Govantes
gowdh101,114998,gowdyha01,Hank,Gowdy
gowel101,114999,gowella01,Larry,Gowell
gozzm001,115000,gozzoma01,Mauro,Gozzo
graba101,115003,graboal01,Al,Grabowski
grabb101,115001,grababi01,Billy,Grabarkewitz
grabj001,276543,graboja01,Jason,Grabowski
grabj002,346848,grabojo02,John,Grabow
grabj101,115004,grabojo01,Johnny,Grabowski
grabr101,115005,grabore01,Reggie,Grabowski
grabr102,115002,grabero01,Rod,Graber
grace101,115010,graceea01,Earl,Grace
gracf001,407927,gracefr01,Frank,Gracesqui
gracg001,700669,gracego01,Gordon,Graceffo
gracj101,115006,gracejo01,Joe,Grace
gracm001,115007,gracema01,Mark,Grace
gracm002,115008,gracemi02,Mike,Grace
gracm003,594840,gracema02,Matt,Grace
gracm101,115009,gracemi01,Mike,Grace
gracw101,819311,gracewi01,Willie,Grace
gradj101,115011,gradyjo01,John,Grady
gradm101,115012,gradymi01,Mike,Grady
graes101,,,Scoop,Graeff
graff101,115013,grafffr01,Fred,Graf
grafj101,115014,graffjo01,John,Graff
grafl101,115015,grafflo01,Louis,Graff
grafm101,115016,graffmi01,Milt,Graff
grafm801,,graffma99,Mase,Graffen
graft001,115017,graffto01,Tony,Graffanino
grahb101,115033,grahabi02,Bill,Graham
grahb102,115034,grahabi01,Bill,Grahame
grahb103,115022,grahabe02,Bert,Graham
grahb104,115021,grahabe01,Barney,Graham
grahb105,115020,grahaba01,James,Graham
grahb801,558753,,Brian,Graham
grahc101,115023,grahach01,Charlie,Graham
grahd101,115024,grahada01,Dan,Graham
grahd102,819313,grahade01,Dennis,Graham
grahj001,115035,grahejo01,Joe,Grahe
grahj002,543242,grahajr01,J. R.,Graham
grahj101,115027,grahaja01,Jack,Graham
grahj901,,,J. S.,Graham
grahl101,115029,grahale01,Lee,Graham
grahm101,115018,grahamo01,Moonlight,Graham
graho101,115030,grahaos01,Oscar,Graham
grahp101,115026,grahape01,Peaches,Graham
grahr101,115031,graharo01,Roy,Graham
grahs101,115028,grahask01,Kyle,Graham
grahs102,115019,grahask02,Skinny,Graham
grahs901,,,Scott,Graham
graht001,488917,grahaty01,Tyler,Graham
graht101,115025,grahati01,Tiny,Graham
grahw101,115032,grahawa01,Wayne,Graham
grama001,407800,gramaal01,Alex,Graman
grama101,115037,grammal01,Alex,Grammas
gramh101,115038,grampha01,Hank,Grampp
gramt101,115036,gramlto01,Tommy,Gramly
grana001,701552,granian01,Andre,Granillo
granc001,434158,grandcu01,Curtis,Granderson
granc101,819308,,Charlie,Grant
grane101,115042,granted01,Eddie,Grant
granf101,506630,grantfr99,Frank,Grant
grang101,115043,grantge02,George,Grant
grang102,115049,grantge01,George,Grantham
granj001,115040,grangje01,Jeff,Granger
granj101,115046,grantmu01,Mudcat,Grant
granj102,115045,grantji01,Jim,Grant
granj103,115044,grantji02,Jimmy,Grant
granj104,115039,graneja01,Jack,Graney
granl101,819301,grantle01,Leroy,Grant
granm001,115047,grantma01,Mark,Grant
granr101,819306,,Rabbit,Granger
grans101,,,Steve,Grandy
grant101,115048,grantto01,Tom,Grant
granw101,115041,grangwa01,Wayne,Granger
grany001,518735,grandya01,Yasmani,Grandal
granz001,643335,graniza01,Zach,Granite
grapr001,115050,graperi01,Rick,Grapenthin
grasl101,115051,grasmlo01,Lou,Grasmick
grasm101,115052,grassmi01,Mickey,Grasso
gratb001,150194,gratebe01,Beiker,Graterol
gratb002,660813,gratebr01,Brusdar,Graterol
gratd101,115053,gratedo01,Don,Grate
gratj001,492802,grateju01,Juan,Graterol
gratm001,115054,gratema01,Mark,Grater
graul101,115055,graulle01,Billy,Graulich
gravb001,605255,gravebr01,Brett,Graves
gravb101,819305,gravebo01,Bob,Graves
gravd001,115056,graveda01,Danny,Graves
gravf101,115057,gravefr01,Frank,Graves
gravj101,115058,gravejo01,Joe,Graves
gravk001,608665,graveke01,Kendall,Graveman
gravs101,115059,gravesi01,Sid,Graves
gravu101,819304,grave02,,Graves
graya101,819300,grayab01,Abe,Gray
grayc101,115063,graych02,Chummy,Gray
grayc102,115060,graych01,Charlie,Gray
grayc103,819295,graych03,Chappie,Gray
grayc104,819297,graych04,Chesley,Gray
grayd101,115075,graydo01,Dolly,Gray
grayd102,115071,graydi01,Dick,Gray
grayd103,115061,grayda01,Dave,Gray
graye101,819296,,Emerson,Gray
grayg101,115062,grayga01,Gary,Gray
grayg102,819293,,George,Grayer
grayj001,115066,grayje01,Jeff,Gray
grayj002,462522,grayje02,Jeff,Gray
grayj003,592351,grayjo02,Jon,Gray
grayj004,680686,grayjo03,Josiah,Gray
grayj101,115067,grayjo01,Johnny,Gray
grayj102,115065,grayji01,Jim,Gray
grayj103,819290,,Ostranda,Gray
grayl101,115068,graylo01,Lorenzo,Gray
graym101,115069,graymi01,Milt,Gray
grayp101,115070,graype01,Pete,Gray
grayr101,,gormato04,Thomas,Gorman
grays001,543243,grayso01,Sonny,Gray
grays101,115073,graydo02,Stan,Gray
grays102,115072,graysa01,Sam,Gray
grayt001,656484,graytr01,Tristan,Gray
grayt101,115074,grayte01,Ted,Gray
grayw101,819294,graywi01,Willie,Gray
grbae101,115076,grbael01,Eli,Grba
greab101,115077,greasbi01,Bill,Greason
greau101,203984,greys01,John,Greason
grebc001,115078,grebecr01,Craig,Grebeck
greea001,433477,greenan01,Andy,Green
greea002,435279,greenad01,Adam,Greenberg
greea101,115097,greenal01,Al,Greene
greeb101,115111,greerbr01,Brian,Greer
greeb102,115110,greenbi01,Bill,Greenwood
greeb103,115109,greenbo01,Bob,Greenwood
greec001,115080,greench01,Chris,Green
greec002,115098,greench02,Charlie,Greene
greec003,643338,greench03,Chad,Green
greec004,641632,greenco01,Conner,Greene
greec101,819289,greencu01,Curtis,Green
greed001,115081,greenda03,David,Green
greed101,115088,greenda02,Dallas,Green
greed102,115093,greendi01,Dick,Green
greed103,115082,greenda01,Danny,Green
greee101,115083,greened01,Ed,Green
greee102,115112,greered01,Ed,Greer
greef101,115085,greenfr01,Fred,Green
greeg001,115086,greenga01,Gary,Green
greeg002,502205,greengr01,Grant,Green
greeg101,115087,greenge01,Gene,Green
greeg102,,,George,Green
greeg801,493026,,George,Greer
greeh001,668881,greenhu01,Hunter,Greene
greeh101,115089,greenha02,Harvey,Green
greeh102,115096,greenha01,Hank,Greenberg
greeh103,819288,greenho01,Honey,Green
greeh104,,,Herman,Green
greej001,276357,greenja01,Jason,Green
greej101,115107,greenjo01,John,Greenig
greej102,115106,greenji02,Jim,Greengrass
greej103,115100,greenju01,June,Greene
greej104,115091,greenjo02,Joe,Green
greej105,115090,greenji01,Jim,Green
greej106,819284,greenjo03,Joe,Green
greej107,819286,greenju02,Junius,Green
greej108,819280,greenjo04,Joe,Greene
greek001,115113,greerke01,Kenny,Greer
greek002,425867,greenkh01,Khalil,Greene
greek101,115105,greenke01,Kent,Greenfield
greel101,115092,greenle01,Lenny,Green
greel102,819287,greenle02,Leslie,Green
greem001,115108,greenmi01,Mike,Greenwell
green001,407797,greenni01,Nick,Green
green002,572889,greenni02,Nick,Greenwood
green101,115101,greenne01,Nelson,Greene
greep101,115102,greenpa01,Paddy,Greene
greep102,115084,greenpu01,Pumpsie,Green
greer001,115114,greerru01,Rusty,Greer
greer002,214294,greenri02,Rick,Greene
greer003,682985,greenri03,Riley,Greene
grees001,115094,greensh01,Shawn,Green
grees002,115079,greensc01,Scarborough,Green
grees003,279561,greenst01,Steve,Green
grees004,434958,greense01,Sean,Green
grees005,572888,greensh02,Shane,Greene
grees801,,,Sam,Greene
greet001,115099,greento01,Tommy,Greene
greet002,115095,greenty01,Tyler,Green
greet003,115103,greento02,Todd,Greene
greet004,460022,greenty02,Tyler,Greene
greet005,488919,greenta01,Taylor,Green
greev101,819283,greenvi01,Victor,Greenidge
greew001,115104,greenwi01,Willie,Greene
greew101,819282,greenwi02,Willie,Green
greew102,819279,,Willie,Green
greez001,608339,greenza01,Zach,Green
gregd001,544369,gregodi01,Didi,Gregorius
gregd101,115115,greggda01,Dave,Gregg
grege901,,,Eric,Gregg
gregf101,115119,gregofr01,Frank,Gregory
gregg801,495397,,Goose,Gregson
gregh101,115121,gregoho01,Howie,Gregory
gregh102,115116,greggha01,Hal,Gregg
gregk001,276514,greggke01,Kevin,Gregg
gregl001,502381,gregelu01,Luke,Gregerson
gregl101,115120,gregole01,Lee,Gregory
gregp101,115122,gregopa01,Paul,Gregory
gregt001,115118,greggto01,Tommy,Gregg
gregt002,408054,gregoto01,Tom,Gregorio
gregv101,115117,greggve01,Vean,Gregg
greib101,115123,greifbi01,Bill,Greif
greig001,606988,greingr01,Grayson,Greiner
greis001,133960,greisse01,Seth,Greisinger
greiz001,425844,greinza01,Zack,Greinke
gremb101,115125,grempbu01,Buddy,Gremp
greme101,115124,gremmed01,Ed,Gremminger
grevb101,115126,grevebi01,Bill,Grevell
greyb101,115128,greybi01,Bill,Gray
greyr101,115127,greyre01,Reddy,Grey
gricb001,115130,grichbo01,Bobby,Grich
gricr001,545341,grichra01,Randal,Grichuk
grieb001,115132,grievbe01,Ben,Grieve
grieb901,,,Bill,Grieve
griec101,819276,griercl01,Claude,Grier
griet101,115133,grievto01,Tom,Grieve
griet102,115131,griesti01,Tim,Griesenbeck
grifa001,115137,griffal01,Alfredo,Griffin
grifa002,456167,griffaj01,A. J.,Griffin
grifb101,115149,griffbe01,Bert,Griffith
grifb102,819265,griffro02,Bob,Griffith
grifc101,115150,griffcl01,Clark,Griffith
grifc102,819273,griffcb01,Clarence,Griffin
grifd101,115138,griffdo01,Doug,Griffin
grifd102,115152,griffde01,Derrell,Griffith
grife901,,,E. A.,Griffith
griff001,656492,grifffo01,Foster,Griffin
griff101,115151,grifffr01,Frank,Griffith
grifh101,115141,griffha01,Hank,Griffin
grifi101,115140,griffiv01,Ivy,Griffin
grifj001,425515,griffje01,Jeremy,Griffiths
grifj002,424366,griffjo01,John-Ford,Griffin
grifk001,115136,griffke01,Ken,Griffey
grifk002,115135,griffke02,Ken,Griffey
grifl101,115134,griffle01,Lee,Griffeth
grifl102,819271,,Leonard,Griffin
grifm001,115144,griffmi02,Mike,Griffin
grifm101,115143,griffmi01,Mike,Griffin
grifm102,115142,griffma01,Marty,Griffin
grifp101,115139,griffpu01,Pug,Griffin
grifp102,115145,griffpa01,Pat,Griffin
grifp801,437073,grifope99,Pedro,Grifol
grifr101,819267,griffro01,Robert,Griffin
grifr102,819269,,Roland,Griffin
grifs101,115148,griffsa01,Sandy,Griffin
grifs102,819264,griffsi01,Silas,Griffin
grift101,115146,griffto02,Tom,Griffin
grift102,115153,griffto01,Tommy,Griffith
grift103,115147,griffth01,Thomas,Griffin
grift104,819266,griffte01,Ted,Griffith
griga101,115154,griggar01,Art,Griggs
griga102,819262,griggac01,Acie,Griggs
griga103,,,Aubrey,Grigsby
grigd101,115156,grigsde01,Denver,Grigsby
grigh101,115155,griggha01,Hal,Griggs
grigw101,819263,griggwi01,Wiley,Griggs
grilg101,115157,grillgu01,Guido,Grilli
grilj001,276351,grillja01,Jason,Grilli
grils101,115158,grillst01,Steve,Grilli
grima101,819257,grimead01,Adolphus,Grimes
grimb101,115162,grimebu01,Burleigh,Grimes
grimb102,115160,grimbo01,Bob,Grim
grimc101,115167,grimmch01,Charlie,Grimm
grime101,115163,grimeed01,Ed,Grimes
grimj001,115169,grimsja01,Jason,Grimsley
grimj002,518748,grimmju01,Justin,Grimm
grimj101,115159,grimjo01,John,Grim
grimj102,115164,grimejo01,John,Grimes
grimj901,,,John,Grimsley
grimm101,115168,grimsmy01,Myron,Grimshaw
grimo101,115165,grimeos01,Oscar,Grimes
grimr101,115171,grimsro02,Ross,Grimsley
grimr102,115170,grimsro01,Ross,Grimsley
grimr103,115166,grimera01,Ray,Grimes
grimr104,115161,grimero01,Roy,Grimes
grimu101,819258,,,Grimm
grind101,115172,grineda01,Dan,Griner
grins901,,,Scott,Grinder
grisl101,115173,grissle01,Lee,Grissom
grism001,115174,grissma02,Marquis,Grissom
grism101,115175,grissma01,Marv,Grissom
grist001,663757,grishtr01,Trent,Grisham
grisv001,687093,grissva01,Vaughn,Grissom
groad101,115176,groatdi01,Dick,Groat
grobc101,115177,grobco01,Connie,Grob
grodj101,115178,grodzjo01,Johnny,Grodzicki
grohh101,115179,grohhe01,Heinie,Groh
grohl101,115180,grohle01,Lew,Groh
groms101,115181,gromest01,Steve,Gromek
gronl001,473137,gronkle01,Lee,Gronkiewicz
groob001,115183,groombu01,Buddy,Groom
groob101,115182,groombo01,Bob,Groom
groor901,,,Roger,Grooms
grosd101,115185,grossdo01,Don,Gross
grose101,115186,grossem01,Emil,Gross
