season,pfr_id,player
2021,HerbJu00,Justin Herbert
2021,HeywCa01,Cameron Heyward
2021,HillTy00,Tyreek Hill
2021,HowaXa00,Xavien Howard
2021,JackJo03,Jonah Jackson
2021,JackLa00,Lamar Jackson
2021,JameDe00,Derwin James
2021,JeffJu00,Justin Jefferson
2021,JensRy00,Ryan Jensen
2021,JohnDi01,Diontae Johnson
2021,JoneCh03,Chandler Jones
2021,JoneCh09,Chris Jones
2021,JoneMa05,Mac Jones
2021,JordCa00,Cameron Jordan
2021,JudoMa00,Matt Judon
2021,JuszKy00,Kyle Juszczyk
2021,KamaAl00,Alvin Kamara
2021,KelcJa00,Jason Kelce
2021,KelcTr00,Travis Kelce
2021,KellRy00,Ryan Kelly
2021,KittGe00,George Kittle
2021,KuppCo00,Cooper Kupp
2021,LambCe00,CeeDee Lamb
2021,LandHa00,Harold Landry
2021,LattMa01,Marshon Lattimore
2021,LeonDa00,Shaquille Leonard
2021,LinsCo00,Corey Linsley
2021,MackAl20,Alex Mack
2021,MahoPa00,Patrick Mahomes
2021,MarpAl00,Ali Marpet
2021,MartZa00,Zack Martin
2021,MathTy00,Tyrann Mathieu
2021,MixoJo00,Joe Mixon
2021,MoorKe03,Kenny Moore
2021,MurrKy00,Kyler Murray
2021,NelsQu00,Quenton Nelson
2021,ONeiBr00,Brian O'Neill
2021,ParsMi00,Micah Parsons
2021,PerrDe00,Denzel Perryman
2021,PittKy00,Kyle Pitts
2021,QuinRo00,Robert Quinn
2021,RamsJa00,Jalen Ramsey
2021,RenfHu00,Hunter Renfrow
2021,RhodLu00,Luke Rhodes
2021,RicaPa00,Patrick Ricard
2021,RodgAa00,Aaron Rodgers
2021,SaffRo20,Rodger Saffold
2021,SamuDe00,Deebo Samuel
2021,ScheBr00,Brandon Scherff
2021,SimmJe01,Jeffery Simmons
2021,SlatMa00,Matthew Slater
2021,SlatRa00,Rashawn Slater
2021,SlayDa00,Darius Slay
2021,SmitHa00,Harrison Smith
2021,SmitTy00,Tyron Smith
2021,SweaJo00,Josh Sweat
2021,TaylJo02,Jonathan Taylor
2021,TellWy00,Wyatt Teller
2021,TomlLa01,Laken Tomlinson
2021,TuckJu00,Justin Tucker
2021,VeaxVi00,Vita Vea
2021,WagnBo00,Bobby Wagner
2021,WardDe02,Denzel Ward
2021,WhitDe02,Devin White
2021,WillTr21,Trent Williams
2021,WilsRu00,Russell Wilson
2021,WinfAn00,Antoine Winfield Jr.
2021,WirfTr00,Tristan Wirfs
2022,AdamDa01,Davante Adams
2022,AgneJa00,Jamal Agnew
2022,AlexJa00,Jaire Alexander
2022,AlleJo01,Jonathan Allen
2022,AlleJo02,Josh Allen
2022,AndrMa00,Mark Andrews
2022,ArmsTe00,Terron Armstead
2022,BakeBu00,Budda Baker
2022,BarkSa00,Saquon Barkley
2022,BiadTy00,Tyler Biadasz
2022,BitoJo00,Joel Bitonio
2022,BosaNi00,Nick Bosa
2022,BrowAJ00,A.J. Brown
2022,BrowOr00,Orlando Brown Jr.
2022,BurnBr00,Brian Burns
2022,BurrJo01,Joe Burrow
2022,CarrDe02,Derek Carr
2022,ChasJa00,Ja'Marr Chase
2022,ChubBr00,Bradley Chubb
2022,ChubNi00,Nick Chubb
2022,ColeAJ01,AJ Cole III
2022,CookDa01,Dalvin Cook
2022,CousKi00,Kirk Cousins
2022,CoxxMo00,Morgan Cox
2022,CrosMa00,Maxx Crosby
2022,DaviDe00,Demario Davis
2022,DawkDi00,Dion Dawkins
2022,DePaAn00,Andrew DePaola
2022,DickLa00,Landon Dickerson
2022,DiggQu00,Quandre Diggs
2022,DiggSt00,Stefon Diggs
2022,DiggTr00,Trevon Diggs
2022,DonaAa00,Aaron Donald
2022,DuveDe00,Devin Duvernay
2022,FitzMi00,Minkah Fitzpatrick
2022,GardSa00,Sauce Gardner
2022,GarrMy00,Myles Garrett
2022,GoffJa00,Jared Goff
2022,HardJu01,Justin Hardee
2022,HendTr00,Trey Hendrickson
2022,HenrDe00,Derrick Henry
2022,HeywCa01,Cameron Heyward
2022,HillTy00,Tyreek Hill
2022,HockTJ00,T.J. Hockenson
2022,HowaXa00,Xavien Howard
2022,HufaTa00,Talanoa Hufanga
2022,HumpCr00,Creed Humphrey
2022,HumpMa00,Marlon Humphrey
2022,HuntDa01,Danielle Hunter
2022,HuntTy01,Tyler Huntley
2022,HurtJa00,Jalen Hurts
2022,JacoJo01,Josh Jacobs
2022,JameDe00,Derwin James
2022,JeffJu00,Justin Jefferson
2022,JenkEl00,Elgton Jenkins
2022,JohnLa01,Lane Johnson
2022,JoneBe01,Ben Jones
2022,JoneCh09,Chris Jones
2022,JordCa00,Cameron Jordan
2022,JudoMa00,Matt Judon
2022,JuszKy00,Kyle Juszczyk
2022,KelcJa00,Jason Kelce
2022,KelcTr00,Travis Kelce
2022,KittGe00,George Kittle
2022,KnoxDa00,Dawson Knox
2022,LambCe00,CeeDee Lamb
2022,LawrDe00,DeMarcus Lawrence
2022,LawrDe03,Dexter Lawrence
2022,LawrTr00,Trevor Lawrence
2022,LindCh00,Chris Lindstrom
2022,MackKh00,Khalil Mack
2022,MahoPa00,Patrick Mahomes
2022,MartZa00,Zack Martin
2022,McCaCh01,Christian McCaffrey
2022,McLaTe00,Terry McLaurin
2022,MilaMa00,Matt Milano
2022,MorsMi00,Mitch Morse
2022,MyerJa00,Jason Myers
2022,NelsQu00,Quenton Nelson
2022,ParsMi00,Micah Parsons
2022,PaynDa00,Daron Payne
2022,PollTo00,Tony Pollard
2022,PoyeJo00,Jordan Poyer
2022,RagnFr00,Frank Ragnow
2022,RamsJa00,Jalen Ramsey
2022,ReavJe00,Jeremy Reaves
2022,ReddHa00,Haason Reddick
2022,RicaPa00,Patrick Ricard
2022,SaffRo20,Rodger Saffold
2022,SandMi01,Miles Sanders
2022,SewePe00,Penei Sewell
2022,SimmJe01,Jeffery Simmons
2022,SlayDa00,Darius Slay
2022,SmitGe00,Geno Smith
2022,SmitRo07,Roquan Smith
2022,SmitZa00,Za'Darius Smith
2022,StxxAm00,Amon-Ra St. Brown
2022,SurtPa01,Patrick Surtain II
2022,TellWy00,Wyatt Teller
2022,ThunJo00,Joe Thuney
2022,TownTo01,Tommy Townsend
2022,TuckJu00,Justin Tucker
2022,TunsLa00,Laremy Tunsil
2022,TurpKa00,KaVontae Turpin
2022,WarnFr00,Fred Warner
2022,WayxTr00,Tress Way
2022,WillQu00,Quinnen Williams
2022,WillTr21,Trent Williams
2022,WirfTr00,Tristan Wirfs
2022,WoolTa00,Riq Woolen
2023,AlleJo03,Josh Hines-Allen
2023,AlleKe00,Keenan Allen
2023,AndeWi01,Will Anderson
2023,AngeBr00,Bryan Anger
2023,ArmsTe00,Terron Armstead
2023,AubrBr00,Brandon Aubrey
2023,BakeBu00,Budda Baker
2023,BateJe00,Jessie Bates III
2023,BellNi01,Nick Bellore
2023,BitoJo00,Joel Bitonio
2023,BlanDa00,DaRon Bland
2023,BosaNi00,Nick Bosa
2023,BrowAJ00,A.J. Brown
2023,BrowDe05,Derrick Brown
2023,BuckDe00,DeForest Buckner
2023,ChasJa00,Ja'Marr Chase
2023,ClarKe01,Kenny Clark
2023,ColeAJ01,AJ Cole III
2023,CookJa01,James Cook
2023,CoopAm00,Amari Cooper
2023,CrosMa00,Maxx Crosby
2023,DaviDe00,Demario Davis
2023,DawkDi00,Dion Dawkins
2023,DePaAn00,Andrew DePaola
2023,DickLa00,Landon Dickerson
2023,DiggSt00,Stefon Diggs
2023,DonaAa00,Aaron Donald
2023,EngrEv00,Evan Engram
2023,EvanMi00,Mike Evans
2023,FergJa00,Jake Ferguson
2023,FitzMi00,Minkah Fitzpatrick
2023,GardSa00,Sauce Gardner
2023,GarrMy00,Myles Garrett
2023,GibbJa01,Jahmyr Gibbs
2023,HamiKy00,Kyle Hamilton
2023,HargJa00,Javon Hargrave
2023,HendTr00,Trey Hendrickson
2023,HenrDe00,Derrick Henry
2023,HillTy00,Tyreek Hill
2023,HumpCr00,Creed Humphrey
2023,HuntDa01,Danielle Hunter
2023,HurtJa00,Jalen Hurts
2023,HutcAi00,Aidan Hutchinson
2023,IngoAl01,Alec Ingold
2023,JackLa00,Lamar Jackson
2023,JohnJa13,Jaylon Johnson
2023,JohnJe07,Jermaine Johnson II
2023,JohnLa01,Lane Johnson
2023,JoneCh09,Chris Jones
2023,JuszKy00,Kyle Juszczyk
2023,KelcJa00,Jason Kelce
2023,KelcTr00,Travis Kelce
2023,KellRy00,Ryan Kelly
2023,KillMi00,Miles Killebrew
2023,KittGe00,George Kittle
2023,LaPoSa01,Sam LaPorta
2023,LambCe00,CeeDee Lamb
2023,LawrDe00,DeMarcus Lawrence
2023,LawrDe03,Dexter Lawrence
2023,LindCh00,Chris Lindstrom
2023,LindTy00,Tyler Linderbaum
2023,LoveJu00,Julian Love
2023,MackKh00,Khalil Mack
2023,MaduJu00,Nnamdi Madubuike
2023,MahoPa00,Patrick Mahomes
2023,MartZa00,Zack Martin
2023,MatiRo00,Ross Matiscik
2023,MayfBa00,Baker Mayfield
2023,McCaCh01,Christian McCaffrey
2023,McCoEr01,Erik McCoy
2023,MetcDK00,D.K. Metcalf
2023,MimsMa00,Marvin Mims
2023,MinsGa00,Gardner Minshew II
2023,MostRa00,Raheem Mostert
2023,NacuPu00,Puka Nacua
2023,NelsQu00,Quenton Nelson
2023,NjokDa00,David Njoku
2023,OwusJe00,Jeremiah Owusu-Koramoah
2023,ParsMi00,Micah Parsons
2023,PresDa01,Dak Prescott
2023,PurdBr00,Brock Purdy
2023,QueePa00,Patrick Queen
2023,RagnFr00,Frank Ragnow
2023,RamsJa00,Jalen Ramsey
2023,ReddHa00,Haason Reddick
2023,ReevJa00,Jalen Reeves-Maybin
2023,SewePe00,Penei Sewell
2023,ShahRa00,Rashid Shaheed
2023,SimmJu00,Justin Simmons
2023,SlayDa00,Darius Slay
2023,SmitGe00,Geno Smith
2023,SmitRo07,Roquan Smith
2023,SmitTy02,Tyler Smith
2023,StafMa00,Matthew Stafford
2023,StroCJ00,C.J. Stroud
2023,StxxAm00,Amon-Ra St. Brown
2023,SurtPa01,Patrick Surtain II
2023,SweaMo00,Montez Sweat
2023,SwifDA00,D'Andre Swift
2023,TagoTu00,Tua Tagovailoa
2023,TellWy00,Wyatt Teller
2023,ThunJo00,Joe Thuney
2023,TuckJu00,Justin Tucker
2023,TunsLa00,Laremy Tunsil
2023,WagnBo00,Bobby Wagner
2023,WardCh01,Charvarius Ward
2023,WardDe02,Denzel Ward
2023,WarnFr00,Fred Warner
2023,WillKy02,Kyren Williams
2023,WillQu00,Quinnen Williams
2023,WillTr21,Trent Williams
2023,WirfTr00,Tristan Wirfs
2023,WithDe00,Devon Witherspoon
2023,ZeitKe00,Kevin Zeitler
2024,AlleJo02,Josh Allen
2024,AubrBr00,Brandon Aubrey
2024,BakeBu00,Budda Baker
2024,BarkSa00,Saquon Barkley
2024,BaunZa00,Zack Baun
2024,BitoJo00,Joel Bitonio
2024,BoniNi00,Nik Bonitto
2024,BosaJo00,Joey Bosa
2024,BosaNi00,Nick Bosa
2024,BoswCh00,Chris Boswell
2024,BoweBr01,Brock Bowers
2024,BranBr00,Brian Branch
2024,BurrJo01,Joe Burrow
2024,CartJa05,Jalen Carter
2024,ChasJa00,Ja'Marr Chase
2024,CollNi00,Nico Collins
2024,CookJa01,James Cook
2024,CookLo00,Logan Cooke
2024,CrosMa00,Maxx Crosby
2024,DaniJa02,Jayden Daniels
2024,DarnSa00,Sam Darnold
2024,DawkDi00,Dion Dawkins
2024,DePaAn00,Andrew DePaola
2024,DeckTa00,Taylor Decker
2024,DickLa00,Landon Dickerson
2024,EvanMi00,Mike Evans
2024,FitzMi00,Minkah Fitzpatrick
2024,FlowZa00,Zay Flowers
2024,FoxxJa01,Jack Fox
2024,FranZa00,Zaire Franklin
2024,GarrMy00,Myles Garrett
2024,GaryRa00,Rashan Gary
2024,GibbJa01,Jahmyr Gibbs
2024,GoffJa00,Jared Goff
2024,GreeJo04,Jonathan Greenard
2024,HamiKy00,Kyle Hamilton
2024,HendTr00,Trey Hendrickson
2024,HenrDe00,Derrick Henry
2024,HeywCa01,Cameron Heyward
2024,HodgKh00,KhaDarel Hodge
2024,HornJa00,Jaycee Horn
2024,HumpCr00,Creed Humphrey
2024,HumpMa00,Marlon Humphrey
2024,HuntDa01,Danielle Hunter
2024,HuntRo01,Robert Hunt
2024,JackLa00,Lamar Jackson
2024,JacoJo01,Josh Jacobs
2024,JameDe00,Derwin James
2024,JeffJu00,Justin Jefferson
2024,JeudJe00,Jerry Jeudy
2024,JohnJa13,Jaylon Johnson
2024,JohnLa01,Lane Johnson
2024,JoneCh09,Chris Jones
2024,JurgCa01,Cam Jurgens
2024,JuszKy00,Kyle Juszczyk
2024,KelcTr00,Travis Kelce
2024,KillMi00,Miles Killebrew
2024,KittGe00,George Kittle
2024,LambCe00,CeeDee Lamb
2024,LawrDe03,Dexter Lawrence
2024,LindCh00,Chris Lindstrom
2024,LindTy00,Tyler Linderbaum
2024,MackKh00,Khalil Mack
2024,MaduJu00,Nnamdi Madubuike
2024,MatiRo00,Ross Matiscik
2024,MayeDr00,Drake Maye
2024,MayfBa00,Baker Mayfield
2024,McBrTr01,Trey McBride
2024,McCoEr01,Erik McCoy
2024,McGoCo01,Connor McGovern
2024,McKiXa00,Xavier McKinney
2024,McLaTe00,Terry McLaurin
2024,MimsMa00,Marvin Mims
2024,MixoJo00,Joe Mixon
2024,MurpBy00,Byron Murphy
2024,NabeMa00,Malik Nabers
2024,NelsQu00,Quenton Nelson
2024,ONeiBr00,Brian O'Neill
2024,ParsMi00,Micah Parsons
2024,QueePa00,Patrick Queen
2024,RagnFr00,Frank Ragnow
2024,RicaPa00,Patrick Ricard
2024,RobiBi01,Bijan Robinson
2024,SchoBr00,Brenden Schooler
2024,SeumIs00,Isaac Seumalo
2024,SewePe00,Penei Sewell
2024,SimmJe01,Jeffery Simmons
2024,SlatRa00,Rashawn Slater
2024,SmitJa06,Jaxon Smith-Njigba
2024,SmitJo01,Jonnu Smith
2024,SmitRo07,Roquan Smith
2024,SmitTr05,Trey Smith
2024,SmitTy02,Tyler Smith
2024,StanRo00,Ronnie Stanley
2024,StinDe00,Derek Stingley Jr.
2024,StxxAm00,Amon-Ra St. Brown
2024,SurtPa01,Patrick Surtain II
2024,TaylJo02,Jonathan Taylor
2024,ThomBr06,Brian Thomas
2024,ThunJo00,Joe Thuney
2024,TunsLa00,Laremy Tunsil
2024,TurpKa00,KaVontae Turpin
2024,VanGAn00,Andrew Van Ginkel
2024,VanNKy00,Kyle Van Noy
2024,VeaxVi00,Vita Vea
2024,VersJa00,Jared Verse
2024,WagnBo00,Bobby Wagner
2024,WardDe02,Denzel Ward
2024,WarnFr00,Fred Warner
2024,WillLe02,Leonard Williams
2024,WillQu00,Quinnen Williams
2024,WilsRu00,Russell Wilson
2024,WirfTr00,Tristan Wirfs
2024,WithDe00,Devon Witherspoon
2025,AchaDe00,De'Von Achane
2025,AlShAz00,Azeez Al-Shaair
2025,AlleJo02,Josh Allen
2025,AlleZa01,Zach Allen
2025,AltxJo01,Joe Alt
2025,AndeWi01,Will Anderson
2025,AubrBr00,Brandon Aubrey
2025,BakeBu00,Budda Baker
2025,BaunZa00,Zack Baun
2025,BollGa00,Garett Bolles
2025,BoniNi00,Nik Bonitto
2025,BoweBr01,Brock Bowers
2025,BullCa00,Calen Bullock
2025,BurnBr00,Brian Burns
2025,BurrJo01,Joe Burrow
2025,ByarKe01,Kevin Byard
2025,CampJa04,Jack Campbell
2025,CartJa05,Jalen Carter
2025,ChasJa00,Ja'Marr Chase
2025,CollNi00,Nico Collins
2025,CookJa01,James Cook
2025,CrosMa00,Maxx Crosby
2025,DalmDr00,Drew Dalman
2025,DarnSa00,Sam Darnold
2025,DawkDi00,Dion Dawkins
2025,DeJeCo00,Cooper DeJean
2025,DickCa00,Cameron Dicker
2025,DikeCh00,Chimere Dike
2025,FergJa00,Jake Ferguson
2025,FlacJo00,Joe Flacco
2025,FlowZa00,Zay Flowers
2025,GarrMy00,Myles Garrett
2025,GibbJa01,Jahmyr Gibbs
2025,GiffLu00,Luke Gifford
2025,GoffJa00,Jared Goff
2025,GonzCh00,Christian Gonzalez
2025,HamiKy00,Kyle Hamilton
2025,HerbJu00,Justin Herbert
2025,HiggTe00,Tee Higgins
2025,HornJa00,Jaycee Horn
2025,HumpCr00,Creed Humphrey
2025,HurtJa00,Jalen Hurts
2025,HutcAi00,Aidan Hutchinson
2025,JameDe00,Derwin James
2025,JoneCh09,Chris Jones
2025,JurgCa01,Cam Jurgens
2025,JuszKy00,Kyle Juszczyk
2025,KelcTr00,Travis Kelce
2025,KincDa00,Dalton Kincaid
2025,KittGe00,George Kittle
2025,LambCe00,CeeDee Lamb
2025,LassKa00,Kamari Lassiter
2025,LawrDe00,DeMarcus Lawrence
2025,LindCh00,Chris Lindstrom
2025,LindTy00,Tyler Linderbaum
2025,LloyDe00,Devin Lloyd
2025,MatiRo00,Ross Matiscik
2025,MayeDr00,Drake Maye
2025,McBrTr01,Trey McBride
2025,McCaCh01,Christian McCaffrey
2025,MeinQu02,Quinn Meinerz
2025,MitcQu00,Quinyon Mitchell
2025,NacuPu00,Puka Nacua
2025,NelsQu00,Quenton Nelson
2025,NixoKe00,Keisean Nixon
2025,ParsMi00,Micah Parsons
2025,PickGe00,George Pickens
2025,PresDa01,Dak Prescott
2025,RamsJa00,Jalen Ramsey
2025,RicaPa00,Patrick Ricard
2025,RobiBi01,Bijan Robinson
2025,SandSh00,Shedeur Sanders
2025,SewePe00,Penei Sewell
2025,ShahRa00,Rashid Shaheed
2025,SimmJe01,Jeffery Simmons
2025,SkowBe00,Ben Skowronek
2025,SmitJa06,Jaxon Smith-Njigba
2025,SmitRo07,Roquan Smith
2025,SmitTr05,Trey Smith
2025,SmitTy02,Tyler Smith
2025,StafMa00,Matthew Stafford
2025,StinDe00,Derek Stingley Jr.
2025,StouJo00,Jordan Stout
2025,StxxAm00,Amon-Ra St. Brown
2025,SurtPa01,Patrick Surtain II
2025,SuttCo00,Courtland Sutton
2025,TaylJo02,Jonathan Taylor
2025,ThunJo00,Joe Thuney
2025,TuipTu00,Tuli Tuipulotu
2025,TurpKa00,KaVontae Turpin
2025,VersJa00,Jared Verse
2025,WardDe02,Denzel Ward
2025,WarrTy00,Tyler Warren
2025,WayxTr00,Tress Way
2025,WeekJo00,Jon Weeks
2025,WillLe02,Leonard Williams
2025,WillQu00,Quinnen Williams
2025,WillTr21,Trent Williams
2025,WinfAn00,Antoine Winfield Jr.
2025,WirfTr00,Tristan Wirfs
2025,WithDe00,Devon Witherspoon
2025,WrigNa00,Nahshon Wright
2025,YounBy01,Byron Young
